phone_id,msisdn,operator,circle,subscriber_person_id,subscriber_name_on_record,kyc_status,activation_date,deactivation_date,is_burner,imsi
PH000229,8920398013,Airtel,Delhi,P000081,Sandip Salunkhe,VERIFIED,2025-07-10,,0,404076191577014
PH000230,7362315394,Airtel,Delhi,P000081,Bhaskar Jadhav,UNVERIFIED,2018-11-20,,1,404087650916397
PH000231,9421510981,Jio,Delhi,P000081,NOT AVAILABLE,UNVERIFIED,2022-02-20,,1,404030027732065
PH000232,8708263267,BSNL,Delhi,P000081,Amol More,UNVERIFIED,2023-01-03,,1,404031075398714
PH000233,8736249215,Jio,Karnataka,P000082,Swapnil Jadhav,VERIFIED,2025-06-25,,0,404056944387871
PH000234,8189105482,Vi,Karnataka,P000082,ADDRESS INCOMPLETE,UNVERIFIED,2021-08-18,,1,404039643316120
PH000235,8778427751,Vi,Karnataka,P000082,Swapnil Jadhav,VERIFIED,2024-02-29,,0,404036720975066
PH000236,8126106896,Vi,Karnataka,P000083,Mitesh Joshi,VERIFIED,2018-03-20,,0,404053264741412
PH000237,7983596000,Jio,Karnataka,P000083,Tushar Joshi,BULK_ISSUED,2026-06-10,2027-03-18,1,404071638819392
PH000238,9538198792,Jio,Karnataka,P000083,Mitesh Joshi,VERIFIED,2023-09-04,,0,404065018175760
PH000239,7335033460,BSNL,Maharashtra,P000084,Rafiq Farooqui,VERIFIED,2026-04-12,,0,404049687574465
PH000240,9420670393,Airtel,Maharashtra,P000085,Ibrahim Ansari,VERIFIED,2022-04-16,,0,404067774410843
PH000241,7500340935,MTNL,Maharashtra,P000085,Ibrahim Ansari,VERIFIED,2026-05-28,,0,404027173203106
PH000242,9947887978,MTNL,Maharashtra,P000085,NOT AVAILABLE,BULK_ISSUED,2022-11-20,2023-08-18,1,404079579711491
PH000243,9090692395,Jio,Maharashtra,P000085,Ibrahim Ansari,VERIFIED,2021-04-18,,0,404008327866868
PH000244,9942921017,Airtel,Maharashtra,P000086,Chirag Dave,VERIFIED,2023-04-06,,0,404074821517507
PH000245,9149619651,MTNL,Maharashtra,P000086,Rasik Trivedi,UNVERIFIED,2018-11-25,2019-01-09,1,404014570658686
PH000246,8177171219,MTNL,Maharashtra,P000086,Chirag Dave,VERIFIED,2020-05-27,,0,404093917670700
PH000247,7544527843,Jio,Maharashtra,P000086,Chirag Dave,VERIFIED,2024-06-23,,0,404003987806465
PH000248,9580710024,Vi,Gujarat,P000087,Ibrahim Siddiqui,VERIFIED,2020-04-05,,0,404088641793996
PH000249,9486739718,Jio,Delhi,P000088,Sagar Salunkhe,VERIFIED,2026-04-24,,0,404090597468993
PH000250,7542610332,Vi,Delhi,P000088,NOT AVAILABLE,FORGED_KYC,2025-10-06,2026-05-26,1,404065188491986
PH000251,8172476398,Vi,Delhi,P000088,NOT AVAILABLE,BULK_ISSUED,2019-08-02,2019-12-16,1,404085007284385
PH000252,8998669245,Jio,Delhi,P000088,Sagar Salunkhe,VERIFIED,2018-02-03,,0,404051490487359
PH000253,9649961077,MTNL,Delhi,P000088,Tanaji Kamble,FORGED_KYC,2021-03-21,,1,404022646153300
PH000254,8469933038,Jio,Karnataka,P000089,Tushar Parmar,VERIFIED,2025-05-10,,0,404056959070569
PH000255,9012874081,Jio,Karnataka,P000089,Kishor Chauhan,BULK_ISSUED,2022-11-02,,1,404069938214528
PH000256,9499628930,Airtel,Karnataka,P000089,Tushar Parmar,VERIFIED,2023-10-29,,0,404084052185056
PH000257,9679391947,Vi,Delhi,P000090,Mangesh Tandel,VERIFIED,2024-01-12,,0,404037299035219
PH000258,7027647142,Vi,Delhi,P000090,Mangesh Tandel,VERIFIED,2018-03-16,,0,404032111902662
PH000259,9730983145,Airtel,Delhi,P000090,ADDRESS INCOMPLETE,FORGED_KYC,2025-02-03,,1,404034633287425
PH000260,7158000589,Vi,Delhi,P000090,Nilesh Tandel,UNVERIFIED,2024-03-12,,1,404075015438578
PH000261,7791761968,Airtel,Gujarat,P000091,Shahnawaz Hussain,VERIFIED,2019-12-01,,0,404025885843135
PH000262,8447407397,Airtel,Gujarat,P000091,Shahnawaz Hussain,VERIFIED,2021-05-31,,0,404096175657799
PH000263,7825118095,Vi,Gujarat,P000091,Rafiq Rahman,BULK_ISSUED,2019-05-26,2019-11-05,1,404024152863484
PH000264,7164914453,Airtel,Gujarat,P000091,Shahnawaz Hussain,VERIFIED,2018-12-23,,0,404075201569146
PH000265,7737684091,Airtel,Gujarat,P000091,ADDRESS INCOMPLETE,UNVERIFIED,2025-09-06,2026-05-21,1,404081090719571
PH000266,8563272237,Airtel,Maharashtra,P000092,Ibrahim Qureshi,VERIFIED,2018-08-05,,0,404069504326059
PH000267,7565493053,MTNL,Maharashtra,P000092,NOT AVAILABLE,UNVERIFIED,2021-12-31,,1,404013599642606
PH000268,8389924715,BSNL,Haryana,P000093,Wasim Baig,VERIFIED,2022-09-17,,0,404056108010302
PH000269,7321698323,Airtel,Haryana,P000093,NOT AVAILABLE,FORGED_KYC,2019-07-27,2020-02-13,1,404042263262144
PH000270,7145196787,BSNL,Haryana,P000093,Wasim Baig,VERIFIED,2019-03-12,,0,404088011591326
PH000271,8146903369,Airtel,Haryana,P000093,NOT AVAILABLE,UNVERIFIED,2019-12-18,2020-06-22,1,404019732381545
PH000272,9699666868,Vi,Punjab,P000094,Malkiat Grewal,VERIFIED,2019-06-19,,0,404084311621065
PH000273,8981804099,MTNL,Jammu and Kashmir,P000095,Satnam Bains,VERIFIED,2025-03-17,,0,404015141405085
PH000274,9229636412,Airtel,Jammu and Kashmir,P000095,NOT AVAILABLE,FORGED_KYC,2020-09-18,2021-02-19,1,404054392453960
PH000275,9042539685,Airtel,Jammu and Kashmir,P000095,ADDRESS INCOMPLETE,FORGED_KYC,2018-04-18,2019-04-30,1,404009188122466
PH000276,7615430990,Airtel,Punjab,P000096,Navneet Bajwa,VERIFIED,2022-08-16,,0,404049131565366
PH000277,7651452282,Airtel,Punjab,P000096,ADDRESS INCOMPLETE,FORGED_KYC,2021-06-07,,1,404048529799349
PH000278,8949185147,Vi,Delhi,P000097,Manpreet Sekhon,VERIFIED,2018-10-16,,0,404061603849526
PH000279,9261410966,Jio,Delhi,P000097,ADDRESS INCOMPLETE,FORGED_KYC,2020-01-24,2020-07-17,1,404093257890885
PH000280,9834711202,BSNL,Delhi,P000097,ADDRESS INCOMPLETE,FORGED_KYC,2024-05-17,2025-05-27,1,404038595129207
PH000281,7433989511,Jio,Delhi,P000097,ADDRESS INCOMPLETE,UNVERIFIED,2020-04-18,,1,404073879278767
PH000282,9084229665,Jio,Delhi,P000097,Manpreet Sekhon,VERIFIED,2020-10-04,,0,404044486574306
PH000283,8085118581,Jio,Haryana,P000098,Haroon Rahman,VERIFIED,2024-10-09,,0,404001460235359
PH000284,7181235631,BSNL,Haryana,P000098,NOT AVAILABLE,FORGED_KYC,2023-09-21,2024-02-21,1,404027168927888
PH000285,9113030766,Jio,Haryana,P000099,Shakeel Pathan,VERIFIED,2024-12-08,,0,404070616684648
PH000286,9757126565,BSNL,Jammu and Kashmir,P000100,Ranveer Choudhary,VERIFIED,2023-05-26,,0,404041656667157
PH000287,7170180589,Airtel,Jammu and Kashmir,P000100,Ranveer Choudhary,VERIFIED,2018-12-07,,0,404059679262552
PH000288,9733598480,MTNL,Jammu and Kashmir,P000100,ADDRESS INCOMPLETE,UNVERIFIED,2021-12-02,,1,404083043422997
PH000289,8101391938,BSNL,Delhi,P000101,Ratan Saini,VERIFIED,2023-10-17,,0,404007414201349
PH000290,9828140462,Vi,Delhi,P000101,Ratan Saini,VERIFIED,2021-06-22,,0,404078635723627
PH000291,8044684321,Jio,Delhi,P000101,ADDRESS INCOMPLETE,UNVERIFIED,2023-08-17,2024-02-04,1,404086177307909
PH000292,9084676170,MTNL,Delhi,P000101,Ratan Saini,VERIFIED,2026-02-01,,0,404095110356257
PH000293,9558578564,Vi,Jammu and Kashmir,P000102,Abdul Shaikh,VERIFIED,2025-02-08,,0,404019242793468
PH000294,8116522873,Vi,Jammu and Kashmir,P000102,Abdul Shaikh,VERIFIED,2024-12-01,,0,404011877863414
PH000295,7976397103,Jio,Jammu and Kashmir,P000102,Abdul Shaikh,VERIFIED,2025-06-17,,0,404088727796068
PH000296,7920505784,BSNL,Jammu and Kashmir,P000102,Javed Siddiqui,UNVERIFIED,2022-04-14,,1,404034651865153
PH000297,7184755577,Airtel,Delhi,P000103,Hanuman Beniwal,VERIFIED,2024-09-26,,0,404043282391321
PH000298,8849835980,MTNL,Delhi,P000103,Hanuman Beniwal,VERIFIED,2020-09-14,,0,404046987329758
PH000299,7670244698,Vi,Delhi,P000103,ADDRESS INCOMPLETE,BULK_ISSUED,2019-08-04,,1,404009066094783
PH000300,7087775190,Jio,Haryana,P000104,Devi Lal Vyas,VERIFIED,2020-07-30,,0,404032260734784
PH000301,7710323385,Vi,Haryana,P000104,ADDRESS INCOMPLETE,UNVERIFIED,2020-11-16,2021-10-22,1,404073058582196
PH000302,9545963946,MTNL,Rajasthan,P000105,Mohan Sisodia,VERIFIED,2021-05-07,,0,404045831090358
PH000303,9275027192,BSNL,Rajasthan,P000105,Poonam Chand Meena,BULK_ISSUED,2023-05-05,2023-08-23,1,404002387288073
PH000304,7168885760,Airtel,Rajasthan,P000106,Amarjit Sidhu,VERIFIED,2022-05-26,,0,404073160350245
PH000305,8191186247,MTNL,Punjab,P000107,Mohammed Shaikh,VERIFIED,2018-05-27,,0,404039334891402
PH000306,9831555800,MTNL,Punjab,P000107,Mohammed Shaikh,VERIFIED,2025-07-28,,0,404075757513183
PH000307,9184446850,Jio,Punjab,P000107,Mohammed Shaikh,VERIFIED,2020-02-28,,0,404038138541842
PH000308,8068634549,BSNL,Delhi,P000108,Ranveer Kumawat,VERIFIED,2019-05-07,,0,404042206992558
PH000309,9287563449,Jio,Delhi,P000108,ADDRESS INCOMPLETE,UNVERIFIED,2020-03-22,2021-03-31,1,404034883192727
PH000310,7640793281,MTNL,Delhi,P000108,Ranveer Kumawat,VERIFIED,2022-12-18,,0,404016717711034
PH000311,8074179184,MTNL,Delhi,P000108,Bhanwar Rathore,FORGED_KYC,2023-07-06,2023-12-27,1,404001330214890
PH000312,8448659775,MTNL,Rajasthan,P000109,Firoz Chaudhary,VERIFIED,2025-10-21,,0,404077673800750
PH000313,9473393474,Jio,Rajasthan,P000109,NOT AVAILABLE,UNVERIFIED,2019-06-30,,1,404088657073854
PH000314,9832133058,BSNL,Rajasthan,P000109,ADDRESS INCOMPLETE,FORGED_KYC,2026-05-04,2027-01-09,1,404088022955769
PH000315,7179919062,Airtel,Rajasthan,P000109,NOT AVAILABLE,BULK_ISSUED,2023-11-11,2024-11-10,1,404043449197470
PH000316,7718960503,Vi,Jammu and Kashmir,P000110,Iqbal Pathan,VERIFIED,2019-09-06,,0,404061173417414
PH000317,7223355916,Vi,Jammu and Kashmir,P000110,Iqbal Pathan,VERIFIED,2022-01-31,,0,404091566303633
PH000318,7007443525,Jio,Jammu and Kashmir,P000110,Iqbal Pathan,VERIFIED,2023-09-16,,0,404019165364706
PH000319,7217292335,MTNL,Jammu and Kashmir,P000111,Nirmal Bains,VERIFIED,2023-07-06,,0,404013353153562
PH000320,7481570662,Vi,Punjab,P000112,Rafiq Ansari,VERIFIED,2021-07-27,,0,404001622043771
PH000321,7984926152,MTNL,Punjab,P000112,Rafiq Ansari,VERIFIED,2024-02-23,,0,404030568208082
PH000322,7509252109,Vi,Punjab,P000112,Ibrahim Siddiqui,BULK_ISSUED,2023-08-20,2023-12-06,1,404054791302792
PH000323,7200227982,Vi,Punjab,P000112,Rafiq Ansari,VERIFIED,2018-02-16,,0,404079988359432
PH000324,8648343297,MTNL,Rajasthan,P000113,Mushtaq Khan,VERIFIED,2024-10-02,,0,404067154295995
PH000325,9070071910,Airtel,Rajasthan,P000113,Yusuf Mirza,UNVERIFIED,2024-07-09,,1,404035921723405
PH000326,9066314387,Jio,Rajasthan,P000113,Sajid Qureshi,UNVERIFIED,2021-08-05,,1,404042118895949
PH000327,9426640307,Vi,Rajasthan,P000114,Gayatri Jat,VERIFIED,2022-06-17,,0,404005999064081
PH000328,7432558811,MTNL,Delhi,P000115,Nirmal Singh,VERIFIED,2023-03-17,,0,404012776151807
PH000329,8466675244,Airtel,Haryana,P000116,Kishan Godara,VERIFIED,2024-07-12,,0,404003157997065
PH000330,9577836350,MTNL,Haryana,P000116,Karni Bhati,FORGED_KYC,2019-06-21,,1,404092271662393
PH000331,9093032216,MTNL,Punjab,P000117,Nathu Choudhary,VERIFIED,2022-03-30,,0,404080701821557
PH000332,7451218833,Vi,Punjab,P000117,Nathu Choudhary,VERIFIED,2025-07-20,,0,404001791944557
PH000333,9118222344,MTNL,Rajasthan,P000118,Bikramjit Sidhu,VERIFIED,2025-08-13,,0,404044748485694
PH000334,8429914260,BSNL,Rajasthan,P000118,Harjinder Brar,BULK_ISSUED,2025-11-05,2026-05-27,1,404014382764612
PH000335,9325913720,BSNL,Rajasthan,P000118,Bikramjit Sidhu,VERIFIED,2021-08-14,,0,404077309780399
PH000336,8233845545,Jio,Delhi,P000119,Faizan Alam,VERIFIED,2018-10-13,,0,404012221988481
PH000337,9162595901,Airtel,Rajasthan,P000120,Harbhajan Sekhon,VERIFIED,2025-09-30,,0,404013553012534
PH000338,8406756440,Airtel,Rajasthan,P000120,NOT AVAILABLE,BULK_ISSUED,2026-03-05,2026-07-11,1,404022119457205
PH000339,9585550269,Vi,Rajasthan,P000120,Harbhajan Sekhon,VERIFIED,2019-10-29,,0,404050583607228
PH000340,8994791415,MTNL,Delhi,P000121,Ashfaq Saifi,VERIFIED,2020-07-30,,0,404028427677416
PH000341,8278563716,Vi,Delhi,P000121,Ashfaq Saifi,VERIFIED,2021-02-20,,0,404036111685952
PH000342,8547825634,Airtel,Delhi,P000121,Ashfaq Saifi,VERIFIED,2019-04-27,,0,404025101102883
PH000343,9987086334,Vi,Delhi,P000122,Karni Bishnoi,VERIFIED,2025-11-10,,0,404053975082903
PH000344,9798028440,Airtel,Delhi,P000122,Karni Bishnoi,VERIFIED,2021-08-12,,0,404078362684941
PH000345,9486321337,Vi,Rajasthan,P000123,Bhoma Poonia,VERIFIED,2023-09-14,,0,404021455447227
PH000346,9394056947,BSNL,Rajasthan,P000124,Rafiq Baig,VERIFIED,2020-01-26,,0,404019278120796
PH000347,8378630381,BSNL,Punjab,P000125,Sarfaraz Idrisi,VERIFIED,2020-01-02,,0,404091948670769
PH000348,7891185101,Vi,Punjab,P000125,Sarfaraz Idrisi,VERIFIED,2020-11-16,,0,404042725573018
PH000349,7022727521,Vi,Punjab,P000125,NOT AVAILABLE,BULK_ISSUED,2019-07-10,2019-11-16,1,404023114341663
PH000350,8477198460,Vi,Punjab,P000125,NOT AVAILABLE,BULK_ISSUED,2022-12-04,2023-02-24,1,404057409683486
PH000351,9246292917,BSNL,Punjab,P000125,Sarfaraz Idrisi,VERIFIED,2023-06-29,,0,404036053908110
PH000352,7562251933,Vi,Haryana,P000126,Haroon Baig,VERIFIED,2023-05-13,,0,404062844372828
PH000353,9820043209,Jio,Haryana,P000126,Haroon Baig,VERIFIED,2019-02-11,,0,404082812479666
PH000354,7617294099,Airtel,Haryana,P000126,Haroon Baig,VERIFIED,2023-10-03,,0,404075137684814
PH000355,9718451920,MTNL,Haryana,P000126,ADDRESS INCOMPLETE,BULK_ISSUED,2024-09-05,2025-07-31,1,404065385194056
PH000356,9158484149,Airtel,Delhi,P000127,Nadeem Mirza,VERIFIED,2022-04-16,,0,404028356022935
PH000357,8663693805,MTNL,Delhi,P000127,Anwar Shaikh,UNVERIFIED,2023-06-21,,1,404004351759317
PH000358,9145631479,BSNL,Delhi,P000127,Nadeem Mirza,VERIFIED,2018-09-26,,0,404012650889975
PH000359,9178816680,MTNL,Delhi,P000127,Sajid Rahman,FORGED_KYC,2021-08-03,2022-06-21,1,404098887447321
PH000360,7454859282,Jio,Punjab,P000128,Jasbir Kang,VERIFIED,2024-07-09,,0,404066653479710
PH000361,9826661780,MTNL,Punjab,P000128,NOT AVAILABLE,UNVERIFIED,2024-01-09,2024-05-08,1,404049916277650
PH000362,7112291535,Airtel,Punjab,P000128,Jasbir Kang,VERIFIED,2021-04-23,,0,404075927197661
PH000363,9607017744,BSNL,Punjab,P000128,Gurpreet Dhaliwal,UNVERIFIED,2024-10-18,2024-12-28,1,404086491750783
PH000364,9295253595,Airtel,Delhi,P000129,Kulwant Aulakh,VERIFIED,2020-12-11,,0,404001965497059
PH000365,9818520397,Jio,Haryana,P000130,Sohan Kumawat,VERIFIED,2026-04-18,,0,404001044330509
PH000366,7809600876,MTNL,Haryana,P000130,Sohan Kumawat,VERIFIED,2024-08-03,,0,404048655842252
PH000367,8344292775,Jio,Haryana,P000130,Gopal Beniwal,FORGED_KYC,2023-11-11,2024-11-14,1,404052674942221
PH000368,9142983687,BSNL,Punjab,P000131,Imran Siddiqui,VERIFIED,2021-01-04,,0,404019075056115
PH000369,9503489905,BSNL,Punjab,P000132,Jarnail Sidhu,VERIFIED,2019-05-09,,0,404043172104631
PH000370,9019878350,Vi,Punjab,P000132,NOT AVAILABLE,BULK_ISSUED,2022-05-02,,1,404031813125470
PH000371,9613505407,BSNL,Punjab,P000132,Jarnail Sidhu,VERIFIED,2023-08-09,,0,404047186294368
PH000372,9184257542,Airtel,Punjab,P000133,Gurmeet Bajwa,VERIFIED,2019-02-26,,0,404073534972486
PH000373,9832253502,Airtel,Punjab,P000133,Gurmeet Bajwa,VERIFIED,2025-04-19,,0,404077469033847
PH000374,9875222120,Jio,Punjab,P000133,Rachhpal Cheema,BULK_ISSUED,2023-05-08,2024-01-30,1,404023420338738
PH000375,7102156383,BSNL,Punjab,P000133,Gurmeet Bajwa,VERIFIED,2020-05-10,,0,404066943658694
PH000376,7423094760,Vi,Delhi,P000134,Tanveer Sheikh,VERIFIED,2021-10-02,,0,404096765612498
PH000377,9596938925,Airtel,Delhi,P000134,Sarfaraz Zaidi,UNVERIFIED,2021-05-07,2022-01-25,1,404093735290831
PH000378,8214227404,Vi,Punjab,P000135,Karni Meena,VERIFIED,2023-05-25,,0,404012285893708
PH000379,8423526436,Jio,Punjab,P000136,Amarjit Grewal,VERIFIED,2025-12-01,,0,404013887057162
PH000380,7320465456,Vi,Haryana,P000137,Paramjit Gill,VERIFIED,2021-03-12,,0,404066363638139
PH000381,9704210379,MTNL,Haryana,P000137,Paramjit Gill,VERIFIED,2019-07-30,,0,404082048793701
PH000382,9337759012,MTNL,Haryana,P000137,ADDRESS INCOMPLETE,BULK_ISSUED,2023-01-07,,1,404029201337045
PH000383,8750749113,MTNL,Haryana,P000137,Paramjit Gill,VERIFIED,2026-01-01,,0,404028236964938
PH000384,9844108834,Vi,Delhi,P000138,Rajwinder Sarao,VERIFIED,2018-05-22,,0,404042537424941
PH000385,7123928310,MTNL,Delhi,P000138,NOT AVAILABLE,FORGED_KYC,2024-02-27,,1,404091043979234
PH000386,9588004960,Vi,Haryana,P000139,Chhagan Saini,VERIFIED,2021-08-03,,0,404046905084951
PH000387,9557088328,BSNL,Jammu and Kashmir,P000140,Bhanwari Jat,VERIFIED,2025-07-04,,0,404004161435434
PH000388,9645574643,Airtel,Jammu and Kashmir,P000140,NOT AVAILABLE,FORGED_KYC,2026-06-09,2026-09-09,1,404030581815853
PH000389,7458099491,MTNL,Jammu and Kashmir,P000140,Bhanwari Jat,VERIFIED,2022-10-27,,0,404043733312938
PH000390,9485022080,Vi,Jammu and Kashmir,P000140,Bhanwari Jat,VERIFIED,2021-12-16,,0,404038479279513
PH000391,8018359146,Jio,Jammu and Kashmir,P000140,Bhanwari Jat,VERIFIED,2026-05-02,,0,404020140798340
PH000392,9898826874,Vi,Rajasthan,P000141,Paramjit Grewal,VERIFIED,2024-03-24,,0,404033731402903
PH000393,7211407559,BSNL,Rajasthan,P000141,Gurmeet Virk,FORGED_KYC,2019-03-12,2020-01-31,1,404063484430534
PH000394,9850823828,MTNL,Rajasthan,P000141,Paramjit Grewal,VERIFIED,2025-02-10,,0,404081613719588
PH000395,9463481415,BSNL,Jammu and Kashmir,P000142,Karamjit Bajwa,VERIFIED,2021-08-10,,0,404071807492239
PH000396,9041908274,Vi,Jammu and Kashmir,P000142,NOT AVAILABLE,UNVERIFIED,2019-07-14,2019-09-20,1,404065992507633
PH000397,9626701361,MTNL,Punjab,P000143,Nadeem Khan,VERIFIED,2023-11-23,,0,404016673221775
PH000398,8887735105,MTNL,Jammu and Kashmir,P000144,Yusuf Baig,VERIFIED,2022-04-19,,0,404073446850094
PH000399,9792936166,Airtel,Jammu and Kashmir,P000144,Yusuf Baig,VERIFIED,2023-02-14,,0,404090879296863
PH000400,7480222446,BSNL,Punjab,P000145,Nirmal Singh,VERIFIED,2024-03-12,,0,404016517586662
PH000401,8783392384,Jio,Punjab,P000145,ADDRESS INCOMPLETE,FORGED_KYC,2023-08-02,,1,404026917649857
PH000402,7435522094,Jio,Rajasthan,P000146,Paramjit Sarao,VERIFIED,2020-06-08,,0,404024562120254
PH000403,7313965452,Vi,Rajasthan,P000146,Paramjit Sarao,VERIFIED,2018-04-18,,0,404051765698364
PH000404,8275732514,Jio,Jammu and Kashmir,P000147,Devi Lal Sisodia,VERIFIED,2022-11-29,,0,404056173124321
PH000405,9261740353,Jio,Jammu and Kashmir,P000147,NOT AVAILABLE,BULK_ISSUED,2019-09-23,,1,404041727340697
PH000406,7015089229,MTNL,Jammu and Kashmir,P000147,ADDRESS INCOMPLETE,FORGED_KYC,2020-07-19,2021-08-01,1,404021337045038
PH000407,7811292881,Jio,Punjab,P000148,Bhanwar Saini,VERIFIED,2026-06-18,,0,404042385247965
PH000408,7888598069,Jio,Punjab,P000148,ADDRESS INCOMPLETE,BULK_ISSUED,2021-12-26,2022-06-24,1,404078889994984
PH000409,9569095940,Vi,Punjab,P000148,Bhanwar Saini,VERIFIED,2022-06-09,,0,404021989902077
PH000410,8833367705,Airtel,Punjab,P000148,Ratan Poonia,UNVERIFIED,2023-08-23,2023-11-29,1,404038412791325
PH000411,9898363320,MTNL,Jammu and Kashmir,P000149,Satnam Sandhu,VERIFIED,2022-04-20,,0,404048168531999
PH000412,9987027392,Vi,Jammu and Kashmir,P000149,ADDRESS INCOMPLETE,FORGED_KYC,2018-05-17,2018-07-28,1,404014642508823
PH000413,8347732372,Vi,Jammu and Kashmir,P000149,ADDRESS INCOMPLETE,FORGED_KYC,2020-03-23,,1,404013324061869
PH000414,9593777242,Vi,Delhi,P000150,Sarfaraz Mansuri,VERIFIED,2023-05-11,,0,404027841287612
PH000415,8898779994,MTNL,Delhi,P000150,NOT AVAILABLE,BULK_ISSUED,2022-10-14,2023-10-29,1,404006812756104
PH000416,8086848106,Airtel,Delhi,P000150,Sarfaraz Mansuri,VERIFIED,2023-04-19,,0,404047165693865
PH000417,9705004510,BSNL,Punjab,P000151,Baljinder Mann,VERIFIED,2019-07-20,,0,404066058809592
PH000418,9083225702,Jio,Punjab,P000151,ADDRESS INCOMPLETE,BULK_ISSUED,2025-03-05,2025-12-14,1,404066028928149
PH000419,9117815483,BSNL,Punjab,P000151,NOT AVAILABLE,FORGED_KYC,2021-12-04,,1,404083366449347
PH000420,9168414579,Vi,Rajasthan,P000152,Bhoma Poonia,VERIFIED,2025-09-21,,0,404057381567997
PH000421,7432763916,MTNL,Rajasthan,P000152,NOT AVAILABLE,FORGED_KYC,2021-11-09,2021-12-04,1,404097687659647
PH000422,8612006789,BSNL,Delhi,P000153,Shahnawaz Mansuri,VERIFIED,2020-03-03,,0,404026715691470
PH000423,9494541646,Jio,Delhi,P000153,Shahnawaz Mansuri,VERIFIED,2024-02-03,,0,404071500665285
PH000424,8668592222,Jio,Delhi,P000153,NOT AVAILABLE,BULK_ISSUED,2020-12-02,2021-11-16,1,404097741442018
PH000425,7878348814,BSNL,Jammu and Kashmir,P000154,Nadeem Farooqui,VERIFIED,2020-08-25,,0,404008247407943
PH000426,8266196213,Airtel,Jammu and Kashmir,P000154,Shakeel Farooqui,BULK_ISSUED,2019-04-08,,1,404050197610321
PH000427,8772670511,MTNL,Jammu and Kashmir,P000154,Nadeem Farooqui,VERIFIED,2023-08-20,,0,404038830904581
PH000428,7293042018,Vi,Jammu and Kashmir,P000154,Nadeem Farooqui,VERIFIED,2020-02-04,,0,404090527311876
PH000429,8513538473,Airtel,Delhi,P000155,Ashfaq Shaikh,VERIFIED,2023-10-04,,0,404042057036595
PH000430,9692904699,MTNL,Delhi,P000155,Ibrahim Sheikh,BULK_ISSUED,2018-04-16,2019-01-01,1,404072137026167
PH000431,8502241026,Airtel,Delhi,P000155,Ashfaq Shaikh,VERIFIED,2023-04-30,,0,404010830832091
PH000432,9615311892,Airtel,Delhi,P000155,Abdul Mansuri,FORGED_KYC,2019-05-16,2019-10-08,1,404039729887287
PH000433,9085510889,Airtel,Punjab,P000156,Paramjit Gill,VERIFIED,2022-03-08,,0,404017108748531
PH000434,7960872547,BSNL,Punjab,P000156,Paramjit Gill,VERIFIED,2026-05-26,,0,404075388176835
PH000435,7301621989,BSNL,Punjab,P000156,NOT AVAILABLE,BULK_ISSUED,2023-11-17,,1,404031681516491
PH000436,7716954323,Airtel,Haryana,P000157,Devi Lal Godara,VERIFIED,2019-04-10,,0,404046935516978
PH000437,9404397188,MTNL,Haryana,P000157,NOT AVAILABLE,FORGED_KYC,2023-07-28,,1,404069656455392
PH000438,8245440668,MTNL,Haryana,P000157,NOT AVAILABLE,FORGED_KYC,2020-04-12,2021-02-27,1,404028369308011
PH000439,9401129520,BSNL,Delhi,P000158,Sarfaraz Siddiqui,VERIFIED,2024-08-25,,0,404081874146566
PH000440,8854495697,BSNL,Jammu and Kashmir,P000159,Lakhwinder Brar,VERIFIED,2024-03-11,,0,404055612340015
PH000441,7443088486,Jio,Rajasthan,P000160,Rachhpal Singh,VERIFIED,2020-09-09,,0,404064144250969
PH000442,8801550880,BSNL,Rajasthan,P000160,Rachhpal Singh,VERIFIED,2021-09-21,,0,404039584545052
PH000443,7147680985,BSNL,Rajasthan,P000160,Rachhpal Singh,VERIFIED,2021-11-09,,0,404083505183440
PH000444,8268843316,Vi,Haryana,P000161,Mohan Sisodia,VERIFIED,2025-10-11,,0,404009833812724
PH000445,7381761426,BSNL,Rajasthan,P000162,Amarjit Dhillon,VERIFIED,2021-12-20,,0,404024436770411
PH000446,9849135974,MTNL,Rajasthan,P000162,NOT AVAILABLE,UNVERIFIED,2025-01-31,,1,404025275317791
PH000447,8356337343,Vi,Rajasthan,P000162,Amarjit Dhillon,VERIFIED,2022-12-15,,0,404088919000024
PH000448,7829852704,MTNL,Jammu and Kashmir,P000163,Shahnaz Siddiqui,VERIFIED,2023-10-07,,0,404073444634647
PH000449,7015221815,MTNL,Jammu and Kashmir,P000163,ADDRESS INCOMPLETE,FORGED_KYC,2021-10-17,2021-12-13,1,404023688660882
PH000450,9117286421,Airtel,Delhi,P000164,Gurmeet Aulakh,VERIFIED,2021-12-17,,0,404060171472229
PH000451,7396516441,MTNL,Delhi,P000164,Gurmeet Aulakh,VERIFIED,2021-03-09,,0,404005400853809
PH000452,9299097989,BSNL,Delhi,P000164,ADDRESS INCOMPLETE,FORGED_KYC,2023-03-25,,1,404031187087815
PH000453,7265670986,BSNL,Delhi,P000164,ADDRESS INCOMPLETE,UNVERIFIED,2024-07-22,2025-04-11,1,404016820385285
PH000454,9226292259,Vi,Haryana,P000165,Nadeem Chaudhary,VERIFIED,2024-06-08,,0,404037621098532
