account_id,account_number,ifsc,bank,branch_city,branch_state,holder_person_id,holder_org_id,holder_name,account_type,opened_date,status,is_mule_account,kyc_risk_rating
AC000169,01235066566050,IBXX0590855,IndusInd Bank,Jalandhar,Punjab,P000096,,Navneet Bajwa,CURRENT,2019-03-06,ACTIVE,0,LOW
AC000170,919474372990,ASFB0352196,AU Small Finance Bank,Jalandhar,Punjab,P000096,,Navneet Bajwa,CURRENT,2017-11-04,ACTIVE,1,LOW
AC000171,6688545536377665,IFBX0995990,IDFC First Bank,New Delhi,Delhi,P000097,,Manpreet Sekhon,SAVINGS,2022-05-19,ACTIVE,0,LOW
AC000172,2266484918614628,IBXX0836358,ICICI Bank,New Delhi,Delhi,P000097,,Manpreet Sekhon,WALLET,2018-04-19,ACTIVE,0,MEDIUM
AC000173,31356117027,CBXX0847344,Canara Bank,New Delhi,Delhi,P000097,,Manpreet Sekhon,SAVINGS,2015-01-07,FROZEN,0,MEDIUM
AC000174,917619682258,KVBX0858431,Karur Vysya Bank,New Delhi,Delhi,P000097,,Manpreet Sekhon,SAVINGS,2016-11-26,ACTIVE,0,LOW
AC000175,38816848272309,FBXX0907046,Federal Bank,Nuh,Haryana,P000098,,Haroon Rahman,SAVINGS,2014-10-27,ACTIVE,0,LOW
AC000176,164119913656,YBXX0402542,Yes Bank,Nuh,Haryana,P000099,,Shakeel Pathan,SAVINGS,2015-01-31,ACTIVE,0,LOW
AC000177,70310122133875,FBXX0342144,Federal Bank,Baramulla,Jammu and Kashmir,P000100,,Ranveer Choudhary,CURRENT,2024-01-27,ACTIVE,0,MEDIUM
AC000178,968382525430,IBXX0935352,IndusInd Bank,Baramulla,Jammu and Kashmir,P000100,,Ranveer Choudhary,WALLET,2020-07-05,ACTIVE,0,LOW
AC000179,68992471575,IBXX0610801,IndusInd Bank,Baramulla,Jammu and Kashmir,P000100,,Ranveer Choudhary,SAVINGS,2021-08-04,ACTIVE,0,LOW
AC000180,7969999381919487,SBOI0461231,State Bank of India,New Delhi,Delhi,P000101,,Ratan Saini,SAVINGS,2023-11-17,ACTIVE,0,LOW
AC000181,66142809702097,IOBX0909635,Indian Overseas Bank,Baramulla,Jammu and Kashmir,P000102,,Abdul Shaikh,OVERDRAFT,2015-05-13,ACTIVE,0,HIGH
AC000182,33170253379708,YBXX0604377,Yes Bank,Baramulla,Jammu and Kashmir,P000102,,Abdul Shaikh,WALLET,2014-10-23,ACTIVE,0,LOW
AC000183,43676879674672,BOBX0698630,Bank of Baroda,New Delhi,Delhi,P000103,,Hanuman Beniwal,OVERDRAFT,2017-04-11,ACTIVE,0,LOW
AC000184,17963305074,BOBX0950443,Bank of Baroda,Faridabad,Haryana,P000104,,Devi Lal Vyas,CURRENT,2026-01-23,ACTIVE,0,LOW
AC000185,23563167660,SBOI0271689,State Bank of India,Jaipur,Rajasthan,P000105,,Mohan Sisodia,SAVINGS,2015-04-04,ACTIVE,0,MEDIUM
AC000186,1819383477051047,IOBX0308028,Indian Overseas Bank,Jaipur,Rajasthan,P000105,,Mohan Sisodia,SAVINGS,2019-03-26,ACTIVE,0,LOW
AC000187,9692344405572477,BOBX0213963,Bank of Baroda,Jodhpur,Rajasthan,P000106,,Amarjit Sidhu,CURRENT,2024-07-21,ACTIVE,0,LOW
AC000188,94172319017066,ASFB0863721,AU Small Finance Bank,Jodhpur,Rajasthan,P000106,,Amarjit Sidhu,CURRENT,2014-09-28,FROZEN,0,MEDIUM
AC000189,7717752969426915,BOBX0489788,Bank of Baroda,Tarn Taran,Punjab,P000107,,Mohammed Shaikh,CURRENT,2022-05-03,ACTIVE,0,LOW
AC000190,770508755056,IBXX0244818,ICICI Bank,Tarn Taran,Punjab,P000107,,Mohammed Shaikh,CURRENT,2018-11-09,FROZEN,0,MEDIUM
AC000191,905370137607,YBXX0203248,Yes Bank,New Delhi,Delhi,P000108,,Ranveer Kumawat,WALLET,2025-03-14,ACTIVE,0,MEDIUM
AC000192,57846221634,SBOI0651865,State Bank of India,Jodhpur,Rajasthan,P000109,,Firoz Chaudhary,CURRENT,2020-06-26,ACTIVE,0,LOW
AC000193,0087775190032260,BBXX0734784,Bandhan Bank,Srinagar,Jammu and Kashmir,P000110,,Iqbal Pathan,SAVINGS,2020-07-08,ACTIVE,0,HIGH
AC000194,02426459639,IFBX0468458,IDFC First Bank,Srinagar,Jammu and Kashmir,P000111,,Nirmal Bains,SAVINGS,2022-05-21,ACTIVE,1,LOW
AC000195,56468667646914,BOBX0284000,Bank of Baroda,Ferozepur,Punjab,P000112,,Rafiq Ansari,WALLET,2022-08-29,FROZEN,0,HIGH
AC000196,55800875757513,PPBX0183823,Paytm Payments Bank,Bikaner,Rajasthan,P000113,,Mushtaq Khan,SAVINGS,2021-10-17,ACTIVE,0,MEDIUM
AC000197,01381385418429,KMBX0326457,Kotak Mahindra Bank,Bikaner,Rajasthan,P000113,,Mushtaq Khan,SAVINGS,2018-10-26,ACTIVE,0,MEDIUM
AC000198,583097533631,YBXX0492896,Yes Bank,Barmer,Rajasthan,P000114,,Gayatri Jat,WALLET,2024-05-06,ACTIVE,0,MEDIUM
AC000199,00133021489,PPBX0040113,Paytm Payments Bank,New Delhi,Delhi,P000115,,Nirmal Singh,CURRENT,2024-12-04,FROZEN,0,MEDIUM
AC000200,5068233733934741,PPBX0267886,Paytm Payments Bank,Gurugram,Haryana,P000116,,Kishan Godara,CURRENT,2024-06-11,ACTIVE,0,LOW
AC000201,0521732133058789,PPBX0288022,Paytm Payments Bank,Gurugram,Haryana,P000116,,Kishan Godara,SAVINGS,2025-04-15,FROZEN,0,LOW
AC000202,87171045999,FBXX0207189,Federal Bank,Amritsar,Punjab,P000117,,Nathu Choudhary,SAVINGS,2023-02-20,ACTIVE,0,LOW
AC000203,0503461173417414,ABXX0655451,Axis Bank,Amritsar,Punjab,P000117,,Nathu Choudhary,CURRENT,2014-11-03,ACTIVE,0,LOW
AC000204,64915663036,CBXX0338648,Canara Bank,Amritsar,Punjab,P000117,,Nathu Choudhary,SAVINGS,2020-09-14,ACTIVE,0,LOW
AC000205,501916536470,IBXX0669677,IndusInd Bank,Amritsar,Punjab,P000117,,Nathu Choudhary,SAVINGS,2018-12-12,ACTIVE,0,HIGH
AC000206,362593286571,CBXX0192491,Canara Bank,Jodhpur,Rajasthan,P000118,,Bikramjit Sidhu,SAVINGS,2018-06-08,FROZEN,0,HIGH
AC000207,25414528784,CBXX0759044,Canara Bank,New Delhi,Delhi,P000119,,Faizan Alam,SAVINGS,2021-11-18,ACTIVE,0,LOW
AC000208,05794065253,IBXX0293244,IndusInd Bank,New Delhi,Delhi,P000119,,Faizan Alam,CURRENT,2017-11-21,ACTIVE,0,MEDIUM
AC000209,25100227982,ASFB0579988,AU Small Finance Bank,Jodhpur,Rajasthan,P000120,,Harbhajan Sekhon,SAVINGS,2016-01-02,FROZEN,0,MEDIUM
AC000210,1542959957194770,KVBX0071910,Karur Vysya Bank,New Delhi,Delhi,P000121,,Ashfaq Saifi,SAVINGS,2025-03-16,ACTIVE,0,LOW
AC000211,72340515588,UBOI0663143,Union Bank of India,New Delhi,Delhi,P000121,,Ashfaq Saifi,SAVINGS,2020-11-27,ACTIVE,0,LOW
AC000212,167926640307,IOBX0505999,Indian Overseas Bank,New Delhi,Delhi,P000122,,Karni Bishnoi,SAVINGS,2017-12-01,DORMANT,0,LOW
AC000213,1091796510592086,CBOI0537494,Central Bank of India,New Delhi,Delhi,P000122,,Karni Bishnoi,SAVINGS,2015-08-29,ACTIVE,0,MEDIUM
AC000214,1662393526017726,HBXX0558132,HDFC Bank,Barmer,Rajasthan,P000123,,Bhoma Poonia,CURRENT,2025-10-30,ACTIVE,0,LOW
AC000215,11529270993,APBX0067642,Airtel Payments Bank,Bikaner,Rajasthan,P000124,,Rafiq Baig,SAVINGS,2023-03-15,DORMANT,1,MEDIUM
AC000216,101091046005,HBXX0204956,HDFC Bank,Bikaner,Rajasthan,P000124,,Rafiq Baig,OVERDRAFT,2015-03-03,ACTIVE,1,LOW
AC000217,37227839290253,IFBX0244888,IDFC First Bank,Bikaner,Rajasthan,P000124,,Rafiq Baig,OVERDRAFT,2015-01-25,ACTIVE,1,MEDIUM
AC000218,785662176272,HBXX0438144,HDFC Bank,Jalandhar,Punjab,P000125,,Sarfaraz Idrisi,OVERDRAFT,2015-01-06,ACTIVE,0,MEDIUM
AC000219,646693706756,YBXX0440314,Yes Bank,Gurugram,Haryana,P000126,,Haroon Baig,SAVINGS,2018-01-17,ACTIVE,0,LOW
AC000220,9016884047633099,ASFB0479141,AU Small Finance Bank,New Delhi,Delhi,P000127,,Nadeem Mirza,OVERDRAFT,2015-08-24,ACTIVE,0,MEDIUM
AC000221,4254247026915466,KVBX0692072,Karur Vysya Bank,Bathinda,Punjab,P000128,,Jasbir Kang,SAVINGS,2019-02-10,ACTIVE,0,MEDIUM
AC000222,284661999710,ABXX0818632,Axis Bank,New Delhi,Delhi,P000129,,Kulwant Aulakh,WALLET,2017-11-20,DORMANT,0,LOW
AC000223,145544722700,UBOI0489974,Union Bank of India,New Delhi,Delhi,P000129,,Kulwant Aulakh,CURRENT,2023-01-29,ACTIVE,0,LOW
AC000224,748508374320,YBXX0060830,Yes Bank,New Delhi,Delhi,P000129,,Kulwant Aulakh,CURRENT,2023-03-22,ACTIVE,0,LOW
AC000225,492300833418,CBOI0715503,Central Bank of India,Nuh,Haryana,P000130,,Sohan Kumawat,SAVINGS,2014-03-31,ACTIVE,0,MEDIUM
AC000226,43137312950488,UBOI0819875,Union Bank of India,Nuh,Haryana,P000130,,Sohan Kumawat,SAVINGS,2024-07-02,CLOSED,0,LOW
AC000227,2929177360539081,CBOI0100077,Central Bank of India,Ferozepur,Punjab,P000131,,Imran Siddiqui,SAVINGS,2024-01-21,CLOSED,1,LOW
AC000228,19870322508193,CBOI0392274,Central Bank of India,Ferozepur,Punjab,P000131,,Imran Siddiqui,CURRENT,2016-07-31,DORMANT,1,LOW
AC000229,787924477174,IFBX0066867,IDFC First Bank,Ferozepur,Punjab,P000131,,Imran Siddiqui,SAVINGS,2019-06-08,ACTIVE,1,LOW
AC000230,172940993751,KVBX0376848,Karur Vysya Bank,Ludhiana,Punjab,P000132,,Jarnail Sidhu,SAVINGS,2024-07-31,ACTIVE,0,LOW
AC000231,84519208496,APBX0538519,Airtel Payments Bank,Ludhiana,Punjab,P000132,,Jarnail Sidhu,SAVINGS,2021-08-12,ACTIVE,0,LOW
AC000232,935117486369,BBXX0380584,Bandhan Bank,Amritsar,Punjab,P000133,,Gurmeet Bajwa,SAVINGS,2013-11-01,ACTIVE,0,LOW
AC000233,485643275411,YBXX0565277,Yes Bank,New Delhi,Delhi,P000134,,Tanveer Sheikh,SAVINGS,2020-09-06,ACTIVE,0,MEDIUM
AC000234,80527920085,BBXX0463164,Bandhan Bank,New Delhi,Delhi,P000134,,Tanveer Sheikh,WALLET,2016-09-13,DORMANT,0,LOW
AC000235,4103751416486689,BBXX0823973,Bandhan Bank,Ludhiana,Punjab,P000135,,Karni Meena,WALLET,2016-12-14,ACTIVE,0,MEDIUM
AC000236,64872358389,FBXX0517520,Federal Bank,Bathinda,Punjab,P000136,,Amarjit Grewal,SAVINGS,2025-12-07,ACTIVE,0,LOW
AC000237,6273255382743832,CBOI0622506,Central Bank of India,Bathinda,Punjab,P000136,,Amarjit Grewal,OVERDRAFT,2017-06-15,ACTIVE,0,MEDIUM
AC000238,5858276546991589,KVBX0730378,Karur Vysya Bank,Sonipat,Haryana,P000137,,Paramjit Gill,WALLET,2022-10-03,CLOSED,0,HIGH
AC000239,25470997341,HBXX0350540,HDFC Bank,New Delhi,Delhi,P000138,,Rajwinder Sarao,SAVINGS,2025-05-06,DORMANT,0,LOW
AC000240,735349724868,IFBX0983225,IDFC First Bank,Faridabad,Haryana,P000139,,Chhagan Saini,CURRENT,2019-02-13,DORMANT,0,LOW
AC000241,4690338471370587,SBOI0752221,State Bank of India,Faridabad,Haryana,P000139,,Chhagan Saini,CURRENT,2017-03-16,DORMANT,0,MEDIUM
AC000242,495651582230,FBXX0947605,Federal Bank,Srinagar,Jammu and Kashmir,P000140,,Bhanwari Jat,SAVINGS,2016-10-03,ACTIVE,0,HIGH
AC000243,98334414679693,IFBX0892529,IDFC First Bank,Srinagar,Jammu and Kashmir,P000140,,Bhanwari Jat,SAVINGS,2022-10-12,ACTIVE,0,MEDIUM
AC000244,908311686744,BOIX0786873,Bank of India,Srinagar,Jammu and Kashmir,P000140,,Bhanwari Jat,SAVINGS,2017-11-08,ACTIVE,0,MEDIUM
AC000245,359848876918,PNBX0648412,Punjab National Bank,Barmer,Rajasthan,P000141,,Paramjit Grewal,SAVINGS,2021-10-05,ACTIVE,0,MEDIUM
AC000246,706272352643,PNBX0611388,Punjab National Bank,Barmer,Rajasthan,P000141,,Paramjit Grewal,SAVINGS,2020-12-04,ACTIVE,0,LOW
AC000247,223042103799,IOBX0820487,Indian Overseas Bank,Srinagar,Jammu and Kashmir,P000142,,Karamjit Bajwa,SAVINGS,2015-08-13,ACTIVE,0,LOW
AC000248,579377590129,PNBX0299292,Punjab National Bank,Srinagar,Jammu and Kashmir,P000142,,Karamjit Bajwa,OVERDRAFT,2015-02-23,ACTIVE,0,LOW
AC000249,197895893201,ASFB0089810,AU Small Finance Bank,Jalandhar,Punjab,P000143,,Nadeem Khan,SAVINGS,2017-03-17,ACTIVE,0,MEDIUM
AC000250,2684418776896176,CBXX0872962,Canara Bank,Baramulla,Jammu and Kashmir,P000144,,Yusuf Baig,CURRENT,2015-06-17,ACTIVE,0,LOW
AC000251,8875263228441333,CBXX0580210,Canara Bank,Tarn Taran,Punjab,P000145,,Nirmal Singh,SAVINGS,2013-07-25,FROZEN,0,LOW
AC000252,56850220805384,CBXX0792795,Canara Bank,Alwar,Rajasthan,P000146,,Paramjit Sarao,SAVINGS,2024-12-19,DORMANT,0,HIGH
AC000253,591461201407,KMBX0983400,Kotak Mahindra Bank,Alwar,Rajasthan,P000146,,Paramjit Sarao,SAVINGS,2021-12-16,ACTIVE,0,LOW
AC000254,08317349963,PPBX0215533,Paytm Payments Bank,Alwar,Rajasthan,P000146,,Paramjit Sarao,CURRENT,2022-07-09,FROZEN,0,HIGH
AC000255,28612240002593,YBXX0758183,Yes Bank,Alwar,Rajasthan,P000146,,Paramjit Sarao,SAVINGS,2017-08-09,ACTIVE,0,LOW
AC000256,89757842351,IOBX0802642,Indian Overseas Bank,Alwar,Rajasthan,P000146,,Paramjit Sarao,SAVINGS,2023-09-06,ACTIVE,0,LOW
AC000257,271463554284,CBOI0686387,Central Bank of India,Srinagar,Jammu and Kashmir,P000147,,Devi Lal Sisodia,SAVINGS,2025-01-29,ACTIVE,0,HIGH
AC000258,712146307009,FBXX0583042,Federal Bank,Ludhiana,Punjab,P000148,,Bhanwar Saini,CURRENT,2019-07-18,DORMANT,0,HIGH
AC000259,63007982338,KMBX0917873,Kotak Mahindra Bank,Baramulla,Jammu and Kashmir,P000149,,Satnam Sandhu,CURRENT,2018-07-24,ACTIVE,0,LOW
AC000260,6402802802224466,IFBX0165175,IDFC First Bank,New Delhi,Delhi,P000150,,Sarfaraz Mansuri,SAVINGS,2022-05-13,ACTIVE,0,HIGH
AC000261,628975720314,YBXX0306143,Yes Bank,Amritsar,Punjab,P000151,,Baljinder Mann,CURRENT,2013-08-28,ACTIVE,0,HIGH
AC000262,0990699818923710,CBOI0449071,Central Bank of India,Amritsar,Punjab,P000151,,Baljinder Mann,CURRENT,2026-01-09,ACTIVE,0,LOW
AC000263,1740353005684172,KMBX0734069,Kotak Mahindra Bank,Alwar,Rajasthan,P000152,,Bhoma Poonia,CURRENT,2023-09-12,ACTIVE,0,LOW
AC000264,12928810423,KVBX0852479,Karur Vysya Bank,New Delhi,Delhi,P000153,,Shahnawaz Mansuri,SAVINGS,2015-06-02,ACTIVE,0,LOW
AC000265,48859806904398,IFBX0788899,IDFC First Bank,New Delhi,Delhi,P000153,,Shahnawaz Mansuri,SAVINGS,2014-01-14,ACTIVE,0,HIGH
AC000266,253325888404,KVBX0162742,Karur Vysya Bank,Srinagar,Jammu and Kashmir,P000154,,Nadeem Farooqui,SAVINGS,2026-04-05,ACTIVE,0,MEDIUM
AC000267,6775646983633209,BOBX0481685,Bank of Baroda,New Delhi,Delhi,P000155,,Ashfaq Shaikh,SAVINGS,2016-08-25,DORMANT,0,HIGH
AC000268,30072476605313,BBXX0978374,Bandhan Bank,Ludhiana,Punjab,P000156,,Paramjit Gill,SAVINGS,2014-04-20,ACTIVE,0,MEDIUM
AC000269,5693865120541528,BBXX0078647,Bandhan Bank,Gurugram,Haryana,P000157,,Devi Lal Godara,CURRENT,2016-08-27,ACTIVE,1,LOW
AC000270,8660289281498965,PNBX0691781,Punjab National Bank,New Delhi,Delhi,P000158,,Sarfaraz Siddiqui,WALLET,2016-11-07,DORMANT,0,HIGH
AC000271,21745658988438,FBXX0684438,Federal Bank,Baramulla,Jammu and Kashmir,P000159,,Lakhwinder Brar,SAVINGS,2026-03-09,ACTIVE,0,MEDIUM
AC000272,57381567997281,HBXX0561302,HDFC Bank,Baramulla,Jammu and Kashmir,P000159,,Lakhwinder Brar,WALLET,2019-11-19,ACTIVE,0,HIGH
AC000273,92222006597741,BOIX0442018,Bank of India,Jodhpur,Rajasthan,P000160,,Rachhpal Singh,CURRENT,2024-06-29,ACTIVE,0,HIGH
AC000274,474079434441,BBXX0756661,Bandhan Bank,Hisar,Haryana,P000161,,Mohan Sisodia,CURRENT,2013-03-19,ACTIVE,0,LOW
AC000275,32117245605182,ABXX0080861,Axis Bank,Barmer,Rajasthan,P000162,,Amarjit Dhillon,CURRENT,2020-11-20,ACTIVE,1,MEDIUM
AC000276,73242057036595,CBOI0925707,Central Bank of India,Barmer,Rajasthan,P000162,,Amarjit Dhillon,CURRENT,2024-02-29,FROZEN,1,LOW
AC000277,69981172137026,PPBX0167167,Paytm Payments Bank,Barmer,Rajasthan,P000162,,Amarjit Dhillon,SAVINGS,2025-12-22,ACTIVE,1,LOW
AC000278,8353247811016219,IOBX0897446,Indian Overseas Bank,Srinagar,Jammu and Kashmir,P000163,,Shahnaz Siddiqui,SAVINGS,2015-09-23,CLOSED,0,LOW
AC000279,64919070445,IOBX0196492,Indian Overseas Bank,Srinagar,Jammu and Kashmir,P000163,,Shahnaz Siddiqui,SAVINGS,2015-01-24,ACTIVE,0,MEDIUM
AC000280,080118721398,CBOI0302005,Central Bank of India,New Delhi,Delhi,P000164,,Gurmeet Aulakh,WALLET,2017-04-22,ACTIVE,0,LOW
AC000281,46373330030471,KMBX0662342,Kotak Mahindra Bank,Faridabad,Haryana,P000165,,Nadeem Chaudhary,SAVINGS,2020-05-11,FROZEN,0,HIGH
AC000282,52290401507,ABXX0629420,Axis Bank,Ludhiana,Punjab,P000166,,Faizan Hussain,SAVINGS,2018-08-03,FROZEN,1,LOW
AC000283,03369368340211,BOIX0045498,Bank of India,Alwar,Rajasthan,P000167,,Sukhwinder Dhillon,SAVINGS,2014-04-05,ACTIVE,1,HIGH
AC000284,493096663491,PPBX0660557,Paytm Payments Bank,Alwar,Rajasthan,P000167,,Sukhwinder Dhillon,SAVINGS,2019-07-11,ACTIVE,1,MEDIUM
AC000285,623319312108,PNBX0110387,Punjab National Bank,Alwar,Rajasthan,P000167,,Sukhwinder Dhillon,SAVINGS,2018-12-04,DORMANT,1,HIGH
AC000286,41108002649,FBXX0135974,Federal Bank,New Delhi,Delhi,P000168,,Sukhdev Bhullar,CURRENT,2024-02-29,CLOSED,0,MEDIUM
AC000287,84217274219404,HBXX0789136,HDFC Bank,Ludhiana,Punjab,P000169,,Rukhsana Ahmed,SAVINGS,2015-04-02,ACTIVE,0,MEDIUM
AC000288,301654876578,PPBX0159166,Paytm Payments Bank,Faridabad,Haryana,P000170,,Gopal Poonia,WALLET,2015-10-27,CLOSED,0,MEDIUM
AC000289,4213601714722294,YBXX0531965,Yes Bank,Faridabad,Haryana,P000170,,Gopal Poonia,SAVINGS,2015-02-27,ACTIVE,0,LOW
AC000290,51224023878930,SBOI0381476,State Bank of India,Ludhiana,Punjab,P000171,,Mohammed Shaikh,WALLET,2014-02-03,ACTIVE,1,LOW
AC000291,259537621098,BBXX0532727,Bandhan Bank,Ludhiana,Punjab,P000171,,Mohammed Shaikh,CURRENT,2017-03-14,FROZEN,1,LOW
AC000292,45082759868581,PPBX0974884,Paytm Payments Bank,Bikaner,Rajasthan,P000172,,Kanta Choudhary,SAVINGS,2017-12-11,ACTIVE,0,MEDIUM
AC000293,4250464717426588,IBXX0406612,ICICI Bank,Bikaner,Rajasthan,P000172,,Kanta Choudhary,SAVINGS,2016-11-25,ACTIVE,0,LOW
AC000294,942713424706,SBOI0492225,State Bank of India,Jaipur,Rajasthan,P000173,,Ibrahim Ahmed,CURRENT,2024-03-01,FROZEN,1,MEDIUM
AC000295,24143456466397,FBXX0180120,Federal Bank,Jaipur,Rajasthan,P000173,,Ibrahim Ahmed,SAVINGS,2019-08-06,ACTIVE,1,HIGH
AC000296,9497567564667667,BOIX0491348,Bank of India,Jaipur,Rajasthan,P000173,,Ibrahim Ahmed,SAVINGS,2021-01-27,DORMANT,1,MEDIUM
AC000297,19716655360181,IFBX0170328,IDFC First Bank,Baramulla,Jammu and Kashmir,P000174,,Ranveer Gurjar,SAVINGS,2025-11-13,ACTIVE,0,MEDIUM
AC000298,44917921651,CBXX0481114,Canara Bank,Baramulla,Jammu and Kashmir,P000174,,Ranveer Gurjar,OVERDRAFT,2025-02-14,ACTIVE,0,LOW
AC000299,3702153845035599,ABXX0673131,Axis Bank,Baramulla,Jammu and Kashmir,P000174,,Ranveer Gurjar,SAVINGS,2021-07-31,ACTIVE,0,HIGH
AC000300,666731396286,CBOI0338975,Central Bank of India,Sonipat,Haryana,P000175,,Rajesh Prajapati,SAVINGS,2020-02-10,ACTIVE,0,MEDIUM
AC000301,93939427282881,ABXX0565960,Axis Bank,Sonipat,Haryana,P000175,,Rajesh Prajapati,SAVINGS,2014-12-12,ACTIVE,0,MEDIUM
AC000302,120358139795,ABXX0196245,Axis Bank,Faridabad,Haryana,P000176,,Sanjib Gayen,SAVINGS,2021-03-17,ACTIVE,1,LOW
AC000303,91998855229297,ASFB0702598,AU Small Finance Bank,Faridabad,Haryana,P000176,,Sanjib Gayen,SAVINGS,2023-07-10,ACTIVE,1,LOW
AC000304,48729129896733,YBXX0537063,Yes Bank,Faridabad,Haryana,P000176,,Sanjib Gayen,SAVINGS,2019-06-18,ACTIVE,1,MEDIUM
AC000305,83953116951,BOBX0522345,Bank of Baroda,Nuh,Haryana,P000177,,Palash Sardar,CURRENT,2015-08-23,ACTIVE,0,MEDIUM
AC000306,1376670806060506,ASFB0405118,AU Small Finance Bank,Nuh,Haryana,P000177,,Palash Sardar,SAVINGS,2022-07-21,ACTIVE,0,LOW
AC000307,37801104708,BOBX0444453,Bank of Baroda,Ranchi,Jharkhand,P000178,,Udaiveer Saini,CURRENT,2013-10-12,DORMANT,0,LOW
AC000308,95110945265,BBXX0821655,Bandhan Bank,Ranchi,Jharkhand,P000178,,Udaiveer Saini,SAVINGS,2023-08-12,FROZEN,0,LOW
AC000309,59558704253,HBXX0776967,HDFC Bank,Kolkata,West Bengal,P000179,,Nepal Mistry,CURRENT,2014-02-15,ACTIVE,0,LOW
AC000310,420753087722,CBOI0696673,Central Bank of India,Muzaffarpur,Bihar,P000180,,Sukumar Biswas,SAVINGS,2013-05-02,ACTIVE,0,HIGH
AC000311,00858549146516,FBXX0792127,Federal Bank,Muzaffarpur,Bihar,P000180,,Sukumar Biswas,SAVINGS,2014-06-19,ACTIVE,0,HIGH
AC000312,98308799333,BOBX0091389,Bank of Baroda,Mangaluru,Karnataka,P000181,,Satish Rajput,SAVINGS,2015-05-27,ACTIVE,0,MEDIUM
AC000313,896818143358,FBXX0628358,Federal Bank,Mangaluru,Karnataka,P000181,,Satish Rajput,CURRENT,2013-07-18,ACTIVE,0,HIGH
AC000314,636900897303,YBXX0659077,Yes Bank,Dhanbad,Jharkhand,P000182,,Iqbal Pathan,SAVINGS,2022-12-20,ACTIVE,0,HIGH
AC000315,97055501333,CBXX0431727,Canara Bank,Dhanbad,Jharkhand,P000182,,Iqbal Pathan,CURRENT,2017-06-13,ACTIVE,0,LOW
AC000316,8354737457147274,IFBX0793198,IDFC First Bank,Nuh,Haryana,P000183,,Ranjan Mondal,SAVINGS,2023-02-03,ACTIVE,0,LOW
AC000317,6679399278360798,FBXX0909789,Federal Bank,New Delhi,Delhi,P000184,,Ramesh Srivastava,CURRENT,2013-03-05,FROZEN,0,LOW
AC000318,56022247032,YBXX0133780,Yes Bank,New Delhi,Delhi,P000185,,Ashok Bhadauria,SAVINGS,2025-11-12,ACTIVE,0,LOW
AC000319,139928581427,UBOI0350221,Union Bank of India,Hisar,Haryana,P000186,,Netrapal Rathore,CURRENT,2017-01-31,FROZEN,0,MEDIUM
AC000320,652939725205,IOBX0656791,Indian Overseas Bank,New Delhi,Delhi,P000187,,Naresh Jaiswal,OVERDRAFT,2017-04-19,ACTIVE,1,HIGH
AC000321,40130597253324,BOBX0970730,Bank of Baroda,New Delhi,Delhi,P000187,,Naresh Jaiswal,SAVINGS,2016-04-07,ACTIVE,1,MEDIUM
AC000322,022854040261,BOIX0668450,Bank of India,New Delhi,Delhi,P000187,,Naresh Jaiswal,SAVINGS,2025-06-07,FROZEN,1,MEDIUM
AC000323,95509478641638,FBXX0828105,Federal Bank,New Delhi,Delhi,P000188,,Sujoy Sarkar,CURRENT,2017-12-30,ACTIVE,0,LOW
AC000324,62311665563630,HBXX0043359,HDFC Bank,New Delhi,Delhi,P000188,,Sujoy Sarkar,CURRENT,2016-10-02,ACTIVE,0,LOW
AC000325,56941467359283,IBXX0962577,IndusInd Bank,New Delhi,Delhi,P000188,,Sujoy Sarkar,SAVINGS,2013-05-11,ACTIVE,0,LOW
AC000326,60727723657,BBXX0614766,Bandhan Bank,Varanasi,Uttar Pradesh,P000189,,Pradip Roy,SAVINGS,2020-08-15,FROZEN,1,HIGH
AC000327,261234945724,BOIX0491764,Bank of India,Varanasi,Uttar Pradesh,P000189,,Pradip Roy,SAVINGS,2015-09-22,DORMANT,1,LOW
AC000328,39610480880574,BBXX0987584,Bandhan Bank,Gaya,Bihar,P000190,,Iqbal Khan,CURRENT,2017-07-31,DORMANT,0,LOW
AC000329,38992793544,ASFB0458905,AU Small Finance Bank,Gaya,Bihar,P000190,,Iqbal Khan,CURRENT,2018-07-17,ACTIVE,0,MEDIUM
AC000330,26145782456636,PPBX0305128,Paytm Payments Bank,Gaya,Bihar,P000190,,Iqbal Khan,OVERDRAFT,2014-06-20,ACTIVE,0,HIGH
AC000331,114367858733,FBXX0466766,Federal Bank,Begusarai,Bihar,P000191,,Firoz Sheikh,SAVINGS,2024-11-09,ACTIVE,1,LOW
AC000332,7464385088257044,SBOI0554283,State Bank of India,Begusarai,Bihar,P000191,,Firoz Sheikh,SAVINGS,2024-01-09,ACTIVE,1,HIGH
AC000333,38054794898301,PPBX0860807,Paytm Payments Bank,Begusarai,Bihar,P000191,,Firoz Sheikh,SAVINGS,2018-10-08,ACTIVE,1,LOW
AC000334,32112458615,BBXX0479984,Bandhan Bank,Jamtara,Jharkhand,P000192,,Faizan Malik,OVERDRAFT,2023-05-25,ACTIVE,0,LOW
AC000335,540858420495,IOBX0492876,Indian Overseas Bank,Dhanbad,Jharkhand,P000193,,Nirmal Barman,WALLET,2025-10-12,ACTIVE,0,LOW
AC000336,8814539241337332,YBXX0640819,Yes Bank,Dhanbad,Jharkhand,P000193,,Nirmal Barman,CURRENT,2018-03-05,ACTIVE,0,MEDIUM
