incident_id,person_id,person_name,role_in_incident,arrested,chargesheeted,arrest_date
INC000073,P001190,Ramkali Bhadauria,WITNESS,0,0,
INC000074,P000900,Sagar Bhosale,SUSPECT,1,1,2023-03-16
INC000074,P000885,Nepal Halder,ACCUSED,1,0,2022-09-20
INC000074,P000967,Jagmal Saini,ACCUSED,1,0,2023-03-15
INC000074,P001179,Chhagan Chouhan,COMPLAINANT,0,0,
INC000074,P001318,Paresh Solanki,VICTIM,0,0,
INC000075,P000693,Arun Chauhan,ACCUSED,0,0,
INC000075,P001043,Mallesh Choudary,COMPLAINANT,0,0,
INC000075,P001146,Vidyawati Kushwaha,VICTIM,0,0,
INC000075,P001170,Hansa Dave,WITNESS,0,0,
INC000076,P000595,Faizan Pathan,ACCUSED,0,0,
INC000076,P000603,Firoz Rahman,ACCUSED,0,0,
INC000076,P000573,Sandeep Dixit,ACCUSED,0,0,
INC000076,P000609,Pradeep Shukla,ACCUSED,1,0,2024-02-23
INC000076,P001082,Shakeel Shaikh,COMPLAINANT,0,0,
INC000076,P001211,Mangi Rathore,VICTIM,0,0,
INC000076,P001410,Sanjay Yadav,WITNESS,0,0,
INC000077,P000628,Vetrivel Gounder,SUSPECT,0,0,
INC000077,P000616,Sudarshan Mallick,ACCUSED,0,0,
INC000077,P000644,Nagaraju Rao,ACCUSED,1,1,2025-09-01
INC000077,P000654,Manikandan Rajendran,ACCUSED,1,1,2025-11-22
INC000077,P001375,Yellaiah Yadav,COMPLAINANT,0,0,
INC000077,P001034,Bandana Sen,VICTIM,0,0,
INC000077,P001142,Suresh Bhardwaj,WITNESS,0,0,
INC000078,P000750,Nadeem Khan,ACCUSED,1,1,2025-09-05
INC000078,P000725,Altaf Khan,ACCUSED,0,0,
INC000078,P001449,Swapan Bose,COMPLAINANT,0,0,
INC000078,P001478,Satish Mishra,WITNESS,0,0,
INC000079,P000996,Udaiveer Thakur,ACCUSED,1,0,2022-08-09
INC000079,P000945,Bhaskar Dalvi,SUSPECT,1,1,2022-12-03
INC000079,P000983,Rodney Fernandes,ACCUSED,0,0,
INC000079,P001065,Karthik Raja,COMPLAINANT,0,0,
INC000079,P001424,Nathu Ranawat,VICTIM,0,0,
INC000079,P001278,Imran Hussain,WITNESS,0,0,
INC000080,P000679,Bandana Sardar,ACCUSED,1,1,2026-07-09
INC000080,P001135,Sudhakar Yadav,COMPLAINANT,0,0,
INC000080,P001233,Techi Jamir,VICTIM,0,0,
INC000080,P001448,Reshma Chaudhary,WITNESS,0,0,
INC000081,P000997,Pradip Majumdar,ACCUSED,1,1,2026-10-13
INC000081,P000911,Pradeep Maurya,SUSPECT,0,0,
INC000081,P001280,Rubina Zaidi,COMPLAINANT,0,0,
INC000081,P001228,Yasmin Pathan,WITNESS,0,0,
INC000082,P000103,Hanuman Beniwal,ACCUSED,1,1,2026-07-02
INC000082,P000162,Amarjit Dhillon,ACCUSED,1,1,2026-10-28
INC000082,P000119,Faizan Alam,ACCUSED,0,0,
INC000082,P001168,Krishnaiah Varma,COMPLAINANT,0,0,
INC000082,P001353,Kuni Nayak,VICTIM,0,0,
INC000083,P000718,Haroon Pathan,ACCUSED,1,1,2026-02-04
INC000083,P000742,Smita Sawant,ACCUSED,1,1,2026-04-21
INC000083,P000722,Ashwin Shah,ABSCONDING_ACCUSED,1,1,2026-01-26
INC000083,P000731,Aarti Shinde,ACCUSED,1,0,2026-02-12
INC000083,P000751,Devendra Maurya,ACCUSED,1,1,2026-01-07
INC000083,P001012,Harjinder Gill,COMPLAINANT,0,0,
INC000083,P001489,Narsimha Prasad,WITNESS,0,0,
INC000084,P000455,Kartik Majumdar,ACCUSED,1,0,2024-03-19
INC000084,P000428,Sajid Farooqui,SUSPECT,1,1,2024-05-22
INC000084,P000444,Haroon Ansari,ABSCONDING_ACCUSED,0,0,
INC000084,P000418,Gopal Naskar,SUSPECT,0,0,
INC000084,P001015,Nasreen Baig,COMPLAINANT,0,0,
INC000084,P001177,Thangaraj Mudaliar,VICTIM,0,0,
INC000084,P001258,Subhas Ghosh,WITNESS,0,0,
INC000085,P000952,Paresh Shah,ACCUSED,1,1,2025-03-30
INC000085,P000934,Bikash Mistry,ACCUSED,1,1,2024-12-20
INC000085,P000963,Sandip Bhoir,SUSPECT,1,1,2024-12-09
INC000085,P000933,Sajid Zaidi,ACCUSED,1,1,2025-04-12
INC000085,P001443,Srinivas Varma,COMPLAINANT,0,0,
INC000085,P001393,Swaroopa Vemula,VICTIM,0,0,
INC000086,P000454,Gautam Halder,ACCUSED,0,0,
INC000086,P000443,Salim Zaidi,ACCUSED,1,1,2026-01-18
INC000086,P000449,Sanjib Bhattacharya,ACCUSED,0,0,
INC000086,P000436,Shahnawaz Mirza,ACCUSED,1,1,2026-03-29
INC000086,P001146,Vidyawati Kushwaha,COMPLAINANT,0,0,
INC000086,P001337,Snehal Shinde,VICTIM,0,0,
INC000086,P001016,Preeti Rathore,WITNESS,0,0,
INC000087,P000863,Lalthanga Momin,SUSPECT,0,0,
INC000087,P001438,Mallesh Rao,COMPLAINANT,0,0,
INC000087,P001193,Palash Das,VICTIM,0,0,
INC000087,P001376,Gurpreet Kang,WITNESS,0,0,
INC000088,P000753,Chandrabhan Shukla,ACCUSED,0,0,
INC000088,P000748,Divyesh Desai,ACCUSED,0,0,
INC000088,P001255,Arun Kushwaha,COMPLAINANT,0,0,
INC000088,P001089,Anita Dubey,VICTIM,0,0,
INC000088,P001217,Navneet Sandhu,WITNESS,0,0,
INC000089,P000487,Ashfaq Zaidi,ACCUSED,1,1,2025-09-27
INC000089,P000482,Naresh Mishra,ABSCONDING_ACCUSED,1,0,2025-09-12
INC000089,P001325,Nagaratna Kulkarni,COMPLAINANT,0,0,
INC000089,P001006,Kavya Raju,VICTIM,0,0,
INC000090,P000930,Yallappa Acharya,ACCUSED,1,1,2026-08-09
INC000090,P000881,Rajitha Naidu,SUSPECT,0,0,
INC000090,P001322,Vasanthi Muthusamy,COMPLAINANT,0,0,
INC000090,P001325,Nagaratna Kulkarni,VICTIM,0,0,
INC000091,P000913,Sandip Bhoir,SUSPECT,1,1,2023-05-09
INC000091,P001230,Lakshmi Mudiraj,COMPLAINANT,0,0,
INC000091,P001272,Girish Hiremath,VICTIM,0,0,
INC000092,P000332,Shibu Thomas,ACCUSED,1,1,2020-04-26
INC000092,P000324,Nilesh Parmar,SUSPECT,0,0,
INC000092,P001302,Manoj Marar,COMPLAINANT,0,0,
INC000092,P001276,Arif Pathan,VICTIM,0,0,
INC000093,P000091,Shahnawaz Hussain,ACCUSED,1,1,2025-12-06
INC000093,P000071,Chirag Desai,ACCUSED,0,0,
INC000093,P000021,Kishor Makwana,ACCUSED,1,1,2025-09-26
INC000093,P001032,Sanjay Tiwari,COMPLAINANT,0,0,
INC000093,P001389,Kishan Shekhawat,VICTIM,0,0,
INC000094,P000383,Balbir Yadav,ACCUSED,1,0,2024-10-14
INC000094,P000408,Manjunath Gowda,ACCUSED,1,1,2024-10-27
INC000094,P000385,Ilango Palanivel,ABSCONDING_ACCUSED,1,0,2025-02-23
INC000094,P000391,Mallikarjun Desai,ACCUSED,0,0,
INC000094,P000360,Jagdish Singh,ABSCONDING_ACCUSED,0,0,
INC000094,P001177,Thangaraj Mudaliar,COMPLAINANT,0,0,
INC000094,P001048,Prabhakar Mudiraj,VICTIM,0,0,
INC000094,P001397,Bhavesh Thakor,WITNESS,0,0,
INC000095,P000716,Vaishnavi Kadam,ACCUSED,1,1,2021-11-02
INC000095,P000733,Kalpesh Solanki,ACCUSED,0,0,
INC000095,P000715,Imran Farooqui,ACCUSED,1,0,2021-07-26
INC000095,P000725,Altaf Khan,ACCUSED,1,1,2021-10-10
INC000095,P000722,Ashwin Shah,SUSPECT,1,1,2021-11-26
INC000095,P001449,Swapan Bose,COMPLAINANT,0,0,
INC000095,P001355,Ajay Kashyap,VICTIM,0,0,
INC000095,P001174,Shahnawaz Khan,WITNESS,0,0,
INC000096,P000927,Mangesh Salunkhe,SUSPECT,1,1,2025-06-03
INC000096,P001145,Pushpalatha Kamath,COMPLAINANT,0,0,
INC000096,P001147,Nirmal Sarkar,VICTIM,0,0,
INC000096,P001248,Basanti Jena,WITNESS,0,0,
INC000097,P000374,Murugan Annadurai,ACCUSED,1,1,2025-02-08
INC000097,P000384,Deepak Gupta,ACCUSED,1,1,2025-03-15
INC000097,P000392,Palanisamy Raja,ABSCONDING_ACCUSED,1,1,2025-08-06
INC000097,P000403,Saravanan Mudaliar,ACCUSED,1,0,2025-03-30
INC000097,P000364,Jitendra Prajapati,ACCUSED,1,0,2025-06-29
INC000097,P000393,Anbu Muthusamy,ACCUSED,0,0,
INC000097,P000404,Elango Annadurai,ACCUSED,0,0,
INC000097,P001090,Rekha Awasthi,COMPLAINANT,0,0,
INC000097,P001118,Arif Malik,VICTIM,0,0,
INC000098,P000847,Yumnam Marak,SUSPECT,1,0,2024-08-18
INC000098,P000873,Bikram Basumatary,ACCUSED,0,0,
INC000098,P001435,Mangamma Vemula,COMPLAINANT,0,0,
INC000098,P001180,Bhanwari Purohit,VICTIM,0,0,
INC000098,P001390,Naresh Srivastava,WITNESS,0,0,
INC000099,P000768,Prakash Gupta,ACCUSED,1,1,2026-07-05
INC000099,P000780,Pradeep Prajapati,ACCUSED,1,1,2026-06-30
INC000099,P001267,Reshma Zaidi,COMPLAINANT,0,0,
INC000099,P001096,Mushtaq Mirza,VICTIM,0,0,
INC000100,P000362,Suresh Jaiswal,ACCUSED,1,1,2023-12-05
INC000100,P000379,Saravanan Naicker,ACCUSED,1,1,2023-11-14
INC000100,P000363,Perumal Kurup,ACCUSED,1,1,2023-09-21
INC000100,P000404,Elango Annadurai,SUSPECT,1,0,2023-09-02
INC000100,P000413,Selvam Kurup,ACCUSED,0,0,
INC000100,P000403,Saravanan Mudaliar,SUSPECT,0,0,
INC000100,P000408,Manjunath Gowda,ACCUSED,1,1,2023-07-24
INC000100,P001384,Palash Bose,COMPLAINANT,0,0,
INC000100,P001394,Saravanan Gounder,VICTIM,0,0,
INC000100,P001454,Chitra Kurup,WITNESS,0,0,
INC000101,P000461,Palash Sarkar,ACCUSED,0,0,
INC000101,P000425,Nirmal Chakraborty,ACCUSED,0,0,
INC000101,P000429,Tapan Biswas,SUSPECT,0,0,
INC000101,P001287,Tanveer Malik,COMPLAINANT,0,0,
INC000101,P001414,Sujoy Bose,VICTIM,0,0,
INC000101,P001067,Gopal Dutta,WITNESS,0,0,
INC000102,P000988,Bikramjit Sandhu,ACCUSED,1,1,2025-11-11
INC000102,P001395,Satish Pandey,COMPLAINANT,0,0,
INC000102,P001305,Anwar Chaudhary,VICTIM,0,0,
INC000103,P000723,Ketan Prajapati,ACCUSED,0,0,
INC000103,P000714,Divyesh Vaghela,ABSCONDING_ACCUSED,1,1,2024-09-06
INC000103,P000760,Ashfaq Shaikh,ACCUSED,0,0,
INC000103,P000730,Arif Mansuri,ACCUSED,1,0,2024-12-05
INC000103,P000738,Dharmesh Joshi,ACCUSED,0,0,
INC000103,P000741,Trupti Parmar,ABSCONDING_ACCUSED,1,1,2024-12-27
INC000103,P000736,Sunil Yadav,ACCUSED,1,1,2024-12-15
INC000103,P001456,Hanumanthappa Kamath,COMPLAINANT,0,0,
INC000103,P001013,Sachin Bhosale,VICTIM,0,0,
INC000103,P001004,Manjunath Bhat,WITNESS,0,0,
INC000104,P000051,Bhaskar Gaikwad,SUSPECT,0,0,
INC000104,P001368,Kuni Mohanty,COMPLAINANT,0,0,
INC000104,P001036,Nasreen Zaidi,VICTIM,0,0,
INC000104,P001035,Kartik Barman,WITNESS,0,0,
INC000105,P000461,Palash Sarkar,SUSPECT,1,1,2021-10-26
INC000105,P000431,Bikash Roy,ACCUSED,0,0,
INC000105,P000423,Sikha Halder,ACCUSED,1,0,2021-06-22
INC000105,P001180,Bhanwari Purohit,COMPLAINANT,0,0,
INC000105,P001279,Netrapal Baghel,VICTIM,0,0,
INC000105,P001234,Kuldeep Awasthi,WITNESS,0,0,
INC000106,P000970,Ashfaq Saifi,ACCUSED,0,0,
INC000106,P000959,Mitesh Rabari,ACCUSED,1,1,2023-01-31
INC000106,P000902,Manjunath Desai,ACCUSED,1,1,2023-02-01
INC000106,P000900,Sagar Bhosale,ABSCONDING_ACCUSED,1,0,2022-12-18
INC000106,P000978,Kuldeep Thakur,ABSCONDING_ACCUSED,1,1,2023-02-15
INC000106,P001044,Faizan Ansari,COMPLAINANT,0,0,
INC000106,P001216,Gautam Gayen,VICTIM,0,0,
INC000106,P001359,Sarita Gupta,WITNESS,0,0,
INC000107,P000299,Vinayakan Joseph,ABSCONDING_ACCUSED,1,0,2026-09-07
INC000107,P000315,Paresh Vaghela,ACCUSED,0,0,
INC000107,P000298,Baiju Marar,ACCUSED,1,1,2026-06-10
INC000107,P001222,Prasanna Behera,COMPLAINANT,0,0,
INC000107,P001355,Ajay Kashyap,VICTIM,0,0,
INC000107,P001424,Nathu Ranawat,WITNESS,0,0,
INC000108,P000874,Ramulu Nallamothu,ACCUSED,0,0,
INC000108,P000847,Yumnam Marak,ACCUSED,1,1,2020-08-09
INC000108,P000880,Murugan Annadurai,ABSCONDING_ACCUSED,1,1,2020-07-13
INC000108,P000862,Ngangbam Brahma,ACCUSED,1,1,2020-03-30
INC000108,P000851,Ilango Subramanian,ABSCONDING_ACCUSED,1,1,2020-06-11
INC000108,P000873,Bikram Basumatary,ACCUSED,1,0,2020-08-01
INC000108,P000859,Thangaraj Naicker,ACCUSED,1,0,2020-04-07
INC000108,P001343,Jagabandhu Sahoo,COMPLAINANT,0,0,
INC000108,P001009,Balbir Prajapati,VICTIM,0,0,
INC000109,P000726,Rahul Rane,SUSPECT,1,1,2026-03-01
INC000109,P001341,Tapasi Chakraborty,COMPLAINANT,0,0,
INC000109,P001242,Bhaskar Shinde,VICTIM,0,0,
INC000109,P001170,Hansa Dave,WITNESS,0,0,
INC000110,P000436,Shahnawaz Mirza,ACCUSED,1,0,2023-12-16
INC000110,P000460,Anil Pandey,SUSPECT,1,1,2023-11-28
INC000110,P000445,Kartik Das,ACCUSED,0,0,
INC000110,P000463,Ashim Pal,ACCUSED,0,0,
INC000110,P001424,Nathu Ranawat,COMPLAINANT,0,0,
INC000110,P001345,Bimal Halder,VICTIM,0,0,
INC000111,P000863,Lalthanga Momin,ACCUSED,1,1,2020-09-18
INC000111,P000873,Bikram Basumatary,SUSPECT,0,0,
INC000111,P001105,Gurpreet Dhaliwal,COMPLAINANT,0,0,
INC000111,P001313,Kulwant Cheema,VICTIM,0,0,
INC000112,P000449,Sanjib Bhattacharya,ACCUSED,1,0,2023-07-06
INC000112,P000458,Zubair Ahmed,ABSCONDING_ACCUSED,1,1,2023-02-18
INC000112,P001170,Hansa Dave,COMPLAINANT,0,0,
INC000112,P001152,Joseph Menezes,VICTIM,0,0,
INC000113,P000292,Wasim Mansuri,ACCUSED,1,1,2024-09-30
INC000113,P000312,Anoop Kurup,ACCUSED,1,1,2024-11-16
INC000113,P001168,Krishnaiah Varma,COMPLAINANT,0,0,
INC000113,P001015,Nasreen Baig,VICTIM,0,0,
INC000114,P000608,Shailendra Sengar,ACCUSED,1,1,2025-10-25
INC000114,P000578,Nepal Gayen,ACCUSED,1,0,2025-08-21
INC000114,P000590,Shailendra Kashyap,ACCUSED,1,1,2025-11-20
INC000114,P000602,Kuldeep Sengar,ACCUSED,1,0,2026-01-09
INC000114,P000595,Faizan Pathan,ACCUSED,1,1,2026-01-12
INC000114,P001237,Devendra Sengar,COMPLAINANT,0,0,
INC000114,P001172,Swapan Das,VICTIM,0,0,
INC000115,P000027,Vishal Gaikwad,ABSCONDING_ACCUSED,0,0,
INC000115,P000001,Anwar Ahmed,SUSPECT,0,0,
INC000115,P000071,Chirag Desai,ACCUSED,0,0,
INC000115,P000066,Ashfaq Mansuri,ACCUSED,0,0,
INC000115,P000043,Bharat Dave,SUSPECT,1,1,2025-05-29
INC000115,P001236,Gopal Chakraborty,COMPLAINANT,0,0,
INC000115,P001085,Alpesh Chauhan,VICTIM,0,0,
INC000115,P001154,Nagaraju Bandari,WITNESS,0,0,
INC000116,P000618,Basanta Behera,ABSCONDING_ACCUSED,1,1,2024-05-28
INC000116,P000635,Manikandan Annadurai,ACCUSED,1,0,2024-06-04
INC000116,P000665,Pramila Dash,ACCUSED,0,0,
INC000116,P000645,Prasanna Mohanty,ACCUSED,0,0,
INC000116,P001242,Bhaskar Shinde,COMPLAINANT,0,0,
INC000116,P001380,Aslam Sheikh,VICTIM,0,0,
INC000117,P000331,Shakeel Ansari,ACCUSED,1,1,2021-05-30
INC000117,P000348,Firoz Mirza,ACCUSED,1,1,2021-03-04
INC000117,P000347,Satish Kushwaha,ACCUSED,1,1,2021-04-11
INC000117,P001381,Ilango Pillai,COMPLAINANT,0,0,
INC000117,P001414,Sujoy Bose,VICTIM,0,0,
INC000117,P001186,Balaraju Mudiraj,WITNESS,0,0,
INC000118,P000177,Palash Sardar,ABSCONDING_ACCUSED,1,0,2026-06-02
INC000118,P000243,Reshma Hussain,ACCUSED,1,1,2026-01-03
INC000118,P000228,Rupa Roy,ACCUSED,1,1,2026-03-18
INC000118,P001399,Rachhpal Mann,COMPLAINANT,0,0,
INC000118,P001397,Bhavesh Thakor,VICTIM,0,0,
INC000119,P000992,Murugan Annadurai,ACCUSED,1,1,2026-07-11
INC000119,P000997,Pradip Majumdar,ACCUSED,1,1,2026-07-07
INC000119,P001235,Deepa Jacob,COMPLAINANT,0,0,
INC000119,P001356,Chandru Bellad,VICTIM,0,0,
INC000119,P001331,Sukumar Pal,WITNESS,0,0,
INC000120,P000667,Pramod Singh,ABSCONDING_ACCUSED,1,1,2024-08-29
INC000120,P000689,Jagdish Verma,SUSPECT,1,0,2024-06-03
INC000120,P000692,Bimal Halder,ACCUSED,0,0,
INC000120,P001262,Rajesh Thakur,COMPLAINANT,0,0,
INC000120,P001197,Bheru Kumawat,VICTIM,0,0,
INC000121,P000691,Arun Gupta,ACCUSED,1,1,2026-04-05
INC000121,P001187,Bhagaban Pradhan,COMPLAINANT,0,0,
INC000121,P001071,Surinder Bajwa,VICTIM,0,0,
INC000121,P001261,Sabitri Adhikari,WITNESS,0,0,
INC000122,P000673,Vijay Dubey,ACCUSED,0,0,
INC000122,P001043,Mallesh Choudary,COMPLAINANT,0,0,
INC000122,P001458,Sanjib Sarkar,VICTIM,0,0,
INC000122,P001134,Mangamma Setty,WITNESS,0,0,
INC000123,P000101,Ratan Saini,ACCUSED,0,0,
INC000123,P001056,Sunil Jaiswal,COMPLAINANT,0,0,
INC000123,P001339,Aparna Biswas,VICTIM,0,0,
INC000124,P000042,Trupti Rabari,ACCUSED,0,0,
INC000124,P001326,Nirmala Rajput,COMPLAINANT,0,0,
INC000124,P001487,Amol Mhatre,VICTIM,0,0,
INC000125,P000261,Sunil Shukla,SUSPECT,1,1,2026-05-04
INC000125,P000265,Mushtaq Siddiqui,ACCUSED,1,1,2025-12-01
INC000125,P000185,Ashok Bhadauria,SUSPECT,0,0,
INC000125,P000217,Vinod Sharma,ACCUSED,1,1,2025-12-20
INC000125,P000267,Sanjib Dutta,ACCUSED,0,0,
INC000125,P001224,Bhagwati Bhati,COMPLAINANT,0,0,
INC000125,P001207,Sunita Verma,VICTIM,0,0,
INC000126,P000809,Sandeep Maurya,ACCUSED,1,1,2024-06-17
INC000126,P001139,Nagaraju Sharma,COMPLAINANT,0,0,
INC000126,P001328,Sanoop Joseph,VICTIM,0,0,
INC000127,P000879,Velu Annadurai,ACCUSED,0,0,
INC000127,P000880,Murugan Annadurai,ACCUSED,0,0,
INC000127,P000846,Mahesh Shukla,ABSCONDING_ACCUSED,1,1,2023-11-27
INC000127,P001327,Hanuman Ranawat,COMPLAINANT,0,0,
INC000127,P001271,Jayan Namboothiri,VICTIM,0,0,
INC000128,P000884,Wasim Mansuri,ACCUSED,1,1,2023-11-05
INC000128,P000904,Bhagaban Patra,SUSPECT,1,1,2023-10-29
INC000128,P000891,Hariom Nishad,ACCUSED,1,0,2023-11-17
INC000128,P001295,Gautam Barman,COMPLAINANT,0,0,
INC000128,P001265,Jitendra Rathore,VICTIM,0,0,
INC000129,P000553,Vijay Rajput,ACCUSED,0,0,
INC000129,P000556,Zubair Saifi,ACCUSED,0,0,
INC000129,P001393,Swaroopa Vemula,COMPLAINANT,0,0,
INC000129,P001383,Debashish Halder,VICTIM,0,0,
INC000130,P000307,Ibrahim Idrisi,ACCUSED,0,0,
INC000130,P000291,Manoj Menon,ACCUSED,1,1,2023-01-26
INC000130,P001427,Amol Dalvi,COMPLAINANT,0,0,
INC000130,P001068,Kondaiah Bandari,VICTIM,0,0,
INC000131,P000952,Paresh Shah,ACCUSED,1,1,2024-12-12
INC000131,P000899,Pradeep Pandey,ACCUSED,1,1,2025-01-10
INC000131,P000894,Aslam Baig,ACCUSED,1,1,2025-02-04
INC000131,P001063,Nadeem Shaikh,COMPLAINANT,0,0,
INC000131,P001472,Karthik Mudaliar,VICTIM,0,0,
INC000132,P000348,Firoz Mirza,SUSPECT,0,0,
INC000132,P001170,Hansa Dave,COMPLAINANT,0,0,
INC000132,P001185,Peter Lobo,VICTIM,0,0,
INC000133,P000954,Rekha Sengar,SUSPECT,1,0,2022-09-30
INC000133,P000884,Wasim Mansuri,ABSCONDING_ACCUSED,0,0,
INC000133,P000956,Bhaskar Kadam,ACCUSED,0,0,
INC000133,P000947,Ratheesh Kurup,ACCUSED,0,0,
INC000133,P001343,Jagabandhu Sahoo,COMPLAINANT,0,0,
INC000133,P001037,Sindhu Namboothiri,VICTIM,0,0,
INC000134,P000830,Harpreet Sandhu,ACCUSED,0,0,
INC000134,P001455,Kesar Jhala,COMPLAINANT,0,0,
INC000134,P001143,Suresh Srivastava,VICTIM,0,0,
INC000135,P000291,Manoj Menon,ABSCONDING_ACCUSED,1,1,2026-06-12
INC000135,P001410,Sanjay Yadav,COMPLAINANT,0,0,
INC000135,P001275,Hanuman Jhala,VICTIM,0,0,
INC000135,P001432,Shanti Verma,WITNESS,0,0,
INC000136,P000353,Ratheesh Menon,ACCUSED,0,0,
INC000136,P000324,Nilesh Parmar,ABSCONDING_ACCUSED,1,1,2021-02-24
INC000136,P000327,Javed Chaudhary,ABSCONDING_ACCUSED,1,1,2021-03-22
INC000136,P000350,Vipul Chauhan,ACCUSED,1,0,2021-01-13
INC000136,P000305,Manoj Chauhan,ACCUSED,1,1,2021-02-16
INC000136,P000343,Hardik Zala,ACCUSED,1,1,2021-04-06
INC000136,P000342,Rasik Mehta,ACCUSED,0,0,
INC000136,P001184,Mallesh Mudiraj,COMPLAINANT,0,0,
INC000136,P001337,Snehal Shinde,VICTIM,0,0,
INC000137,P000088,Sagar Salunkhe,ACCUSED,1,1,2025-11-01
INC000137,P000002,Shabana Baig,ACCUSED,1,1,2025-11-14
INC000137,P001268,Deepa Warrier,COMPLAINANT,0,0,
INC000137,P001293,Shanti Gupta,VICTIM,0,0,
INC000138,P000853,Rajesh Jaiswal,ABSCONDING_ACCUSED,1,0,2026-01-14
INC000138,P000859,Thangaraj Naicker,ABSCONDING_ACCUSED,0,0,
INC000138,P000856,Bala Gounder,SUSPECT,0,0,
INC000138,P000872,Bikram Jamir,ABSCONDING_ACCUSED,0,0,
INC000138,P001126,Baljinder Brar,COMPLAINANT,0,0,
INC000138,P001367,Temjen Basumatary,VICTIM,0,0,
INC000139,P000357,Om Prakash Rajput,ABSCONDING_ACCUSED,1,0,2026-03-13
INC000139,P000344,Jignesh Dave,ACCUSED,1,1,2026-07-04
INC000139,P000324,Nilesh Parmar,ACCUSED,1,1,2026-05-24
INC000139,P001108,Nirmala Maurya,COMPLAINANT,0,0,
INC000139,P001460,Nilesh Jadhav,VICTIM,0,0,
INC000139,P001337,Snehal Shinde,WITNESS,0,0,
INC000140,P000865,Padma Yadav,SUSPECT,1,0,2023-12-09
INC000140,P001471,Sudarshan Swain,COMPLAINANT,0,0,
INC000140,P001104,Girdhari Sharma,VICTIM,0,0,
INC000140,P001382,Kavita Baghel,WITNESS,0,0,
INC000141,P000890,Vishal Bhosale,SUSPECT,1,1,2025-03-30
INC000141,P000941,Bhagaban Mallick,ACCUSED,1,1,2025-04-18
INC000141,P000957,Harjinder Sekhon,SUSPECT,1,1,2025-04-18
INC000141,P000976,Snehal Bhosale,ACCUSED,1,1,2025-01-26
INC000141,P000964,Kiran Waghmare,ACCUSED,0,0,
INC000141,P001127,Vaishali Trivedi,COMPLAINANT,0,0,
INC000142,P000640,Perumal Palanivel,ACCUSED,1,1,2023-07-04
INC000142,P000650,Kumaresan Muthusamy,ACCUSED,1,1,2023-10-27
INC000142,P000664,Mallesh Naidu,ACCUSED,1,0,2023-08-25
INC000142,P001377,Rekha Prajapati,COMPLAINANT,0,0,
INC000142,P001473,Shabana Qureshi,VICTIM,0,0,
INC000143,P000242,Pradeep Maurya,SUSPECT,1,1,2024-11-26
INC000143,P000234,Faizan Shaikh,ACCUSED,1,1,2025-01-21
INC000143,P000272,Abdul Saifi,ACCUSED,0,0,
INC000143,P001031,Mallesh Kumar,COMPLAINANT,0,0,
INC000143,P001387,Arun Yadav,VICTIM,0,0,
INC000143,P001176,Amutha Pandian,WITNESS,0,0,
INC000144,P000047,Swapnil Pawar,SUSPECT,1,1,2021-11-08
INC000144,P000046,Sandip Kamble,ACCUSED,1,1,2022-01-25
INC000144,P001190,Ramkali Bhadauria,COMPLAINANT,0,0,
INC000144,P001379,Ajay Chauhan,VICTIM,0,0,
INC000145,P000110,Iqbal Pathan,SUSPECT,0,0,
INC000145,P000171,Mohammed Shaikh,ACCUSED,0,0,
INC000145,P001463,Sudheer Menon,COMPLAINANT,0,0,
INC000145,P001273,Mallesh Naidu,WITNESS,0,0,
INC000146,P000606,Tanveer Rahman,SUSPECT,1,1,2025-11-22
INC000146,P000610,Nirmal Bose,ACCUSED,0,0,
INC000146,P001108,Nirmala Maurya,COMPLAINANT,0,0,
INC000146,P001042,Yusuf Shaikh,VICTIM,0,0,
INC000146,P001234,Kuldeep Awasthi,WITNESS,0,0,
INC000147,P000052,Vishal Jadhav,ACCUSED,1,1,2021-03-03
INC000147,P001397,Bhavesh Thakor,COMPLAINANT,0,0,
INC000147,P001333,Aparna Sardar,VICTIM,0,0,
INC000147,P001298,Harpreet Toor,WITNESS,0,0,
INC000148,P000553,Vijay Rajput,ABSCONDING_ACCUSED,1,0,2025-12-17
INC000148,P000564,Wasim Khan,ACCUSED,1,0,2026-02-23
INC000148,P001102,Kuldeep Nagar,COMPLAINANT,0,0,
INC000148,P001377,Rekha Prajapati,VICTIM,0,0,
INC000149,P000037,Ganesh Dalvi,SUSPECT,1,1,2023-10-22
INC000149,P000087,Ibrahim Siddiqui,ACCUSED,1,0,2023-11-14
INC000149,P001077,Chhaya Adhikari,COMPLAINANT,0,0,
INC000149,P001466,Afsana Shaikh,VICTIM,0,0,
INC000150,P000695,Basanta Mallick,ACCUSED,0,0,
INC000150,P000710,Sujoy Bhattacharya,ACCUSED,1,1,2026-01-19
INC000150,P000687,Dinesh Prajapati,ACCUSED,1,1,2025-10-31
INC000150,P001485,Farida Sheikh,COMPLAINANT,0,0,
INC000150,P001125,Remya Thomas,VICTIM,0,0,
INC000150,P001128,Mousumi Adhikari,WITNESS,0,0,
INC000151,P000932,Chandrabhan Baghel,ACCUSED,0,0,
INC000151,P000889,Shubhangi Naik,ACCUSED,0,0,
INC000151,P000981,Ibrahim Shaikh,ACCUSED,0,0,
INC000151,P000896,Aslam Khan,ABSCONDING_ACCUSED,1,1,2026-06-28
INC000151,P001342,Prakash Patil,COMPLAINANT,0,0,
INC000151,P001304,Gurpreet Toor,VICTIM,0,0,
INC000151,P001336,Swapnil Gaikwad,WITNESS,0,0,
