edge_id,src_person_id,src_name,dst_person_id,dst_name,relation,subtype,since,strength,confidence,source_type,is_verified
E000195,P000089,Tushar Parmar,P000027,Vishal Gaikwad,ASSOCIATE_OF,,2025-01-19,0.55,0.79,INFORMANT_TIP,1
E000196,P000089,Tushar Parmar,P000044,Hitesh Solanki,ASSOCIATE_OF,,2023-05-25,0.71,0.58,BANK_STATEMENT,1
E000197,P000089,Tushar Parmar,P000072,Jayesh Desai,ASSOCIATE_OF,,2021-07-20,0.42,0.64,FIR,1
E000198,P000088,Sagar Salunkhe,P000010,Amol Rane,ASSOCIATE_OF,,2024-04-28,0.52,0.65,BANK_STATEMENT,0
E000199,P000010,Amol Rane,P000050,Pandurang Deshmukh,ASSOCIATE_OF,,2025-04-28,0.55,0.47,FIR,0
E000200,P000060,Rasik Vaghela,P000004,Nilesh Vaghela,ASSOCIATE_OF,,2020-07-24,0.48,0.71,TOWER_DUMP,1
E000201,P000060,Rasik Vaghela,P000046,Sandip Kamble,ASSOCIATE_OF,,2018-08-23,0.51,0.59,SURVEILLANCE_REPORT,0
E000202,P000060,Rasik Vaghela,P000050,Pandurang Deshmukh,ASSOCIATE_OF,,2024-09-19,0.31,0.68,SURVEILLANCE_REPORT,0
E000203,P000004,Nilesh Vaghela,P000050,Pandurang Deshmukh,ASSOCIATE_OF,,2019-11-29,0.8,0.64,BANK_STATEMENT,0
E000204,P000046,Sandip Kamble,P000080,Kalpesh Zala,ASSOCIATE_OF,,2018-10-28,0.53,0.82,IPDR,0
E000205,P000092,Ibrahim Qureshi,P000050,Pandurang Deshmukh,ASSOCIATE_OF,,2019-01-01,0.4,0.63,SURVEILLANCE_REPORT,0
E000206,P000078,Prashant Deshmukh,P000044,Hitesh Solanki,ASSOCIATE_OF,,2023-10-03,0.35,0.85,CDR,1
E000207,P000050,Pandurang Deshmukh,P000027,Vishal Gaikwad,ASSOCIATE_OF,,2021-09-20,0.53,0.69,CRIMINAL_HISTORY_DB,1
E000208,P000049,Bhavesh Thakor,P000072,Jayesh Desai,ASSOCIATE_OF,,2019-03-23,0.64,0.52,SOCIAL_MEDIA_INTEL,1
E000209,P000027,Vishal Gaikwad,P000072,Jayesh Desai,ASSOCIATE_OF,,2021-09-23,0.44,0.59,SURVEILLANCE_REPORT,1
E000210,P000054,Dharmesh Shah,P000089,Tushar Parmar,ASSOCIATE_OF,,2024-06-07,0.71,0.69,SOCIAL_MEDIA_INTEL,1
E000211,P000066,Ashfaq Mansuri,P000028,Alpesh Thakor,ASSOCIATE_OF,,2020-10-04,0.48,0.81,INTELLIGENCE_REPORT,0
E000212,P000070,Ashwin Trivedi,P000072,Jayesh Desai,SUPPLIES_TO,,2024-12-24,0.35,0.54,CDR,1
E000213,P000005,Aslam Ahmed,P000020,Nitin Bhoir,CO_ACCUSED_WITH,,2018-10-30,0.98,0.69,CHARGESHEET,0
E000214,P000058,Alpesh Shah,P000057,Sagar Bhoir,CO_ACCUSED_WITH,,2022-09-07,0.54,0.78,TOWER_DUMP,0
E000215,P000087,Ibrahim Siddiqui,P000026,Hitesh Trivedi,ASSOCIATE_OF,,2021-03-12,0.33,0.62,SURVEILLANCE_REPORT,1
E000216,P000039,Sagar Rane,P000045,Dharmesh Zala,ASSOCIATE_OF,,2021-12-18,0.4,0.89,CRIMINAL_HISTORY_DB,0
E000217,P000066,Ashfaq Mansuri,P000026,Hitesh Trivedi,ASSOCIATE_OF,,2024-12-03,0.66,0.54,SOCIAL_MEDIA_INTEL,1
E000218,P000075,Nisha Zala,P000063,Dattatray Tandel,SHARES_HIDEOUT_WITH,,2022-11-16,0.98,0.71,CDR,0
E000219,P000013,Mushtaq Baig,P000015,Swapnil Bhoir,ASSOCIATE_OF,,2025-06-09,0.7,0.75,IPDR,1
E000220,P000015,Swapnil Bhoir,P000018,Salim Saifi,ASSOCIATE_OF,,2024-02-28,0.7,0.61,PASSPORT_IMMIGRATION,1
E000221,P000015,Swapnil Bhoir,P000091,Shahnawaz Hussain,ASSOCIATE_OF,,2023-06-03,0.7,0.94,SOCIAL_MEDIA_INTEL,0
E000222,P000034,Mohammed Idrisi,P000079,Rasik Trivedi,FAMILY_OF,Father,2020-08-23,0.9,0.95,CRIMINAL_HISTORY_DB,1
E000223,P000068,Reshma Saifi,P000028,Alpesh Thakor,FAMILY_OF,Brother-in-law,2024-01-16,0.9,0.95,CRIMINAL_HISTORY_DB,1
E000224,P000046,Sandip Kamble,P000067,Pandurang Mhatre,FAMILY_OF,Nephew,2020-11-17,0.9,0.95,CRIMINAL_HISTORY_DB,1
E000225,P000037,Ganesh Dalvi,P000047,Swapnil Pawar,FAMILY_OF,Spouse,2022-03-25,0.9,0.95,CRIMINAL_HISTORY_DB,1
E000226,P000012,Vishal Shinde,P000054,Dharmesh Shah,FAMILY_OF,Nephew,2019-01-15,0.9,0.95,CRIMINAL_HISTORY_DB,1
E000227,P000121,Ashfaq Saifi,P000140,Bhanwari Jat,REPORTS_TO,,2024-11-08,0.97,0.9,INTELLIGENCE_REPORT,1
E000228,P000127,Nadeem Mirza,P000140,Bhanwari Jat,REPORTS_TO,,2024-02-13,0.89,0.9,INTELLIGENCE_REPORT,1
E000229,P000128,Jasbir Kang,P000140,Bhanwari Jat,REPORTS_TO,,2024-07-31,0.77,0.9,INTELLIGENCE_REPORT,1
E000230,P000156,Paramjit Gill,P000140,Bhanwari Jat,REPORTS_TO,,2025-08-16,0.83,0.9,INTELLIGENCE_REPORT,1
E000231,P000097,Manpreet Sekhon,P000140,Bhanwari Jat,FINANCES,,2025-12-02,0.75,0.86,BANK_STATEMENT,1
E000232,P000146,Paramjit Sarao,P000140,Bhanwari Jat,FINANCES,,2024-05-09,0.76,0.86,BANK_STATEMENT,1
E000233,P000152,Bhoma Poonia,P000121,Ashfaq Saifi,REPORTS_TO,,2023-08-15,0.71,0.95,SOCIAL_MEDIA_INTEL,1
E000234,P000121,Ashfaq Saifi,P000152,Bhoma Poonia,RECRUITED_BY,,2018-11-16,0.27,0.53,SOCIAL_MEDIA_INTEL,1
E000235,P000117,Nathu Choudhary,P000121,Ashfaq Saifi,REPORTS_TO,,2021-04-08,0.54,0.83,INTELLIGENCE_REPORT,1
E000236,P000121,Ashfaq Saifi,P000117,Nathu Choudhary,HANDLER_OF,,2019-12-21,0.38,0.94,SURVEILLANCE_REPORT,1
E000237,P000135,Karni Meena,P000121,Ashfaq Saifi,REPORTS_TO,,2026-02-26,0.72,0.48,CRIMINAL_HISTORY_DB,1
E000238,P000121,Ashfaq Saifi,P000135,Karni Meena,RECRUITED_BY,,2024-07-20,0.58,0.81,IPDR,1
E000239,P000141,Paramjit Grewal,P000121,Ashfaq Saifi,REPORTS_TO,,2025-08-20,0.7,0.87,IPDR,1
E000240,P000111,Nirmal Bains,P000121,Ashfaq Saifi,REPORTS_TO,,2022-12-02,0.75,0.86,SOCIAL_MEDIA_INTEL,1
E000241,P000167,Sukhwinder Dhillon,P000121,Ashfaq Saifi,REPORTS_TO,,2025-09-07,0.73,0.66,SOCIAL_MEDIA_INTEL,1
E000242,P000169,Rukhsana Ahmed,P000121,Ashfaq Saifi,REPORTS_TO,,2024-07-11,0.65,0.98,SEIZURE_MEMO,0
E000243,P000105,Mohan Sisodia,P000121,Ashfaq Saifi,REPORTS_TO,,2019-08-09,0.69,0.88,INFORMANT_TIP,0
E000244,P000101,Ratan Saini,P000121,Ashfaq Saifi,REPORTS_TO,,2024-04-24,0.75,0.98,SEIZURE_MEMO,0
E000245,P000120,Harbhajan Sekhon,P000121,Ashfaq Saifi,REPORTS_TO,,2023-08-22,0.63,0.52,TOWER_DUMP,0
E000246,P000103,Hanuman Beniwal,P000121,Ashfaq Saifi,REPORTS_TO,,2018-06-23,0.81,0.56,CHARGESHEET,0
E000247,P000133,Gurmeet Bajwa,P000121,Ashfaq Saifi,REPORTS_TO,,2020-03-23,0.65,0.76,INTELLIGENCE_REPORT,0
E000248,P000121,Ashfaq Saifi,P000133,Gurmeet Bajwa,HANDLER_OF,,2026-03-07,0.83,0.83,IPDR,1
E000249,P000115,Nirmal Singh,P000121,Ashfaq Saifi,REPORTS_TO,,2024-12-22,0.68,0.58,SURVEILLANCE_REPORT,1
E000250,P000164,Gurmeet Aulakh,P000121,Ashfaq Saifi,REPORTS_TO,,2022-09-18,0.75,0.81,CHARGESHEET,0
E000251,P000139,Chhagan Saini,P000121,Ashfaq Saifi,REPORTS_TO,,2021-12-16,0.55,0.66,SURVEILLANCE_REPORT,0
E000252,P000159,Lakhwinder Brar,P000121,Ashfaq Saifi,REPORTS_TO,,2022-06-02,0.76,0.54,PASSPORT_IMMIGRATION,0
E000253,P000142,Karamjit Bajwa,P000121,Ashfaq Saifi,REPORTS_TO,,2024-07-14,0.56,0.7,TOWER_DUMP,1
E000254,P000121,Ashfaq Saifi,P000142,Karamjit Bajwa,HANDLER_OF,,2021-11-10,0.24,0.9,SURVEILLANCE_REPORT,0
E000255,P000170,Gopal Poonia,P000121,Ashfaq Saifi,REPORTS_TO,,2024-12-22,0.84,0.8,PASSPORT_IMMIGRATION,1
E000256,P000130,Sohan Kumawat,P000121,Ashfaq Saifi,REPORTS_TO,,2021-02-11,0.85,0.64,INFORMANT_TIP,0
E000257,P000121,Ashfaq Saifi,P000130,Sohan Kumawat,HANDLER_OF,,2024-09-17,0.92,0.64,INTELLIGENCE_REPORT,0
E000258,P000138,Rajwinder Sarao,P000121,Ashfaq Saifi,REPORTS_TO,,2026-06-06,0.88,0.6,CHARGESHEET,0
E000259,P000152,Bhoma Poonia,P000111,Nirmal Bains,ASSOCIATE_OF,,2018-07-29,0.6,0.81,SEIZURE_MEMO,0
E000260,P000152,Bhoma Poonia,P000133,Gurmeet Bajwa,ASSOCIATE_OF,,2019-07-14,0.38,0.63,FIR,0
E000261,P000117,Nathu Choudhary,P000135,Karni Meena,ASSOCIATE_OF,,2020-05-10,0.77,0.71,CDR,1
E000262,P000117,Nathu Choudhary,P000167,Sukhwinder Dhillon,ASSOCIATE_OF,,2023-02-15,0.6,0.48,IPDR,1
E000263,P000117,Nathu Choudhary,P000159,Lakhwinder Brar,ASSOCIATE_OF,,2025-06-19,0.48,0.61,SURVEILLANCE_REPORT,1
E000264,P000135,Karni Meena,P000141,Paramjit Grewal,ASSOCIATE_OF,,2026-03-16,0.48,0.9,SOCIAL_MEDIA_INTEL,0
E000265,P000135,Karni Meena,P000111,Nirmal Bains,ASSOCIATE_OF,,2023-03-20,0.72,0.88,TOWER_DUMP,0
E000266,P000135,Karni Meena,P000130,Sohan Kumawat,ASSOCIATE_OF,,2024-02-13,0.73,0.83,INFORMANT_TIP,1
E000267,P000135,Karni Meena,P000138,Rajwinder Sarao,ASSOCIATE_OF,,2021-12-18,0.71,0.88,SURVEILLANCE_REPORT,0
E000268,P000141,Paramjit Grewal,P000101,Ratan Saini,ASSOCIATE_OF,,2021-07-23,0.79,0.87,CHARGESHEET,1
E000269,P000141,Paramjit Grewal,P000170,Gopal Poonia,ASSOCIATE_OF,,2025-05-06,0.56,0.9,CDR,0
E000270,P000141,Paramjit Grewal,P000130,Sohan Kumawat,ASSOCIATE_OF,,2023-06-01,0.38,0.51,IPDR,1
E000271,P000111,Nirmal Bains,P000167,Sukhwinder Dhillon,ASSOCIATE_OF,,2024-05-26,0.46,0.65,TOWER_DUMP,1
E000272,P000111,Nirmal Bains,P000169,Rukhsana Ahmed,ASSOCIATE_OF,,2020-02-23,0.46,0.56,FIR,1
E000273,P000167,Sukhwinder Dhillon,P000115,Nirmal Singh,ASSOCIATE_OF,,2020-06-12,0.64,0.87,SURVEILLANCE_REPORT,0
E000274,P000169,Rukhsana Ahmed,P000120,Harbhajan Sekhon,ASSOCIATE_OF,,2023-04-10,0.55,0.85,FIR,1
E000275,P000169,Rukhsana Ahmed,P000133,Gurmeet Bajwa,ASSOCIATE_OF,,2022-10-06,0.67,0.89,BANK_STATEMENT,0
E000276,P000169,Rukhsana Ahmed,P000115,Nirmal Singh,ASSOCIATE_OF,,2020-08-30,0.55,0.72,SOCIAL_MEDIA_INTEL,0
E000277,P000169,Rukhsana Ahmed,P000139,Chhagan Saini,ASSOCIATE_OF,,2023-02-06,0.68,0.78,BANK_STATEMENT,1
E000278,P000105,Mohan Sisodia,P000101,Ratan Saini,ASSOCIATE_OF,,2018-02-14,0.51,0.81,PASSPORT_IMMIGRATION,1
E000279,P000120,Harbhajan Sekhon,P000115,Nirmal Singh,ASSOCIATE_OF,,2025-04-04,0.8,0.93,SEIZURE_MEMO,1
E000280,P000120,Harbhajan Sekhon,P000130,Sohan Kumawat,ASSOCIATE_OF,,2024-12-13,0.64,0.53,IPDR,1
E000281,P000103,Hanuman Beniwal,P000159,Lakhwinder Brar,ASSOCIATE_OF,,2026-03-24,0.31,0.48,FIR,0
E000282,P000133,Gurmeet Bajwa,P000159,Lakhwinder Brar,ASSOCIATE_OF,,2019-09-22,0.65,0.76,CRIMINAL_HISTORY_DB,1
E000283,P000115,Nirmal Singh,P000164,Gurmeet Aulakh,ASSOCIATE_OF,,2022-01-21,0.76,0.65,TOWER_DUMP,1
E000284,P000115,Nirmal Singh,P000142,Karamjit Bajwa,ASSOCIATE_OF,,2023-11-08,0.57,0.54,SURVEILLANCE_REPORT,1
E000285,P000115,Nirmal Singh,P000138,Rajwinder Sarao,ASSOCIATE_OF,,2019-08-30,0.74,0.74,INTELLIGENCE_REPORT,1
E000286,P000145,Nirmal Singh,P000127,Nadeem Mirza,REPORTS_TO,,2024-04-15,0.84,0.56,FIR,0
E000287,P000149,Satnam Sandhu,P000127,Nadeem Mirza,REPORTS_TO,,2022-10-30,0.82,0.52,IPDR,1
E000288,P000132,Jarnail Sidhu,P000127,Nadeem Mirza,REPORTS_TO,,2019-12-07,0.89,0.84,PASSPORT_IMMIGRATION,0
E000289,P000153,Shahnawaz Mansuri,P000127,Nadeem Mirza,REPORTS_TO,,2022-11-26,0.5,0.78,FIR,0
E000290,P000108,Ranveer Kumawat,P000127,Nadeem Mirza,REPORTS_TO,,2025-04-15,0.85,0.5,CHARGESHEET,1
E000291,P000123,Bhoma Poonia,P000127,Nadeem Mirza,REPORTS_TO,,2020-03-10,0.58,0.78,PASSPORT_IMMIGRATION,0
E000292,P000110,Iqbal Pathan,P000127,Nadeem Mirza,REPORTS_TO,,2023-04-14,0.56,0.94,CDR,0
E000293,P000127,Nadeem Mirza,P000110,Iqbal Pathan,RECRUITED_BY,,2023-06-25,0.31,0.55,FIR,1
E000294,P000096,Navneet Bajwa,P000127,Nadeem Mirza,REPORTS_TO,,2018-06-17,0.55,0.55,CDR,1
E000295,P000109,Firoz Chaudhary,P000127,Nadeem Mirza,REPORTS_TO,,2018-09-14,0.54,0.94,SURVEILLANCE_REPORT,1
E000296,P000119,Faizan Alam,P000127,Nadeem Mirza,REPORTS_TO,,2019-09-13,0.72,0.6,PASSPORT_IMMIGRATION,0
E000297,P000122,Karni Bishnoi,P000127,Nadeem Mirza,REPORTS_TO,,2025-08-14,0.88,0.46,CRIMINAL_HISTORY_DB,1
E000298,P000127,Nadeem Mirza,P000122,Karni Bishnoi,HANDLER_OF,,2022-10-12,0.69,0.82,CRIMINAL_HISTORY_DB,0
E000299,P000158,Sarfaraz Siddiqui,P000127,Nadeem Mirza,REPORTS_TO,,2022-12-04,0.73,0.65,SOCIAL_MEDIA_INTEL,1
E000300,P000143,Nadeem Khan,P000127,Nadeem Mirza,REPORTS_TO,,2022-05-03,0.6,0.61,SEIZURE_MEMO,1
E000301,P000127,Nadeem Mirza,P000143,Nadeem Khan,HANDLER_OF,,2022-02-05,0.75,0.53,CDR,1
E000302,P000099,Shakeel Pathan,P000127,Nadeem Mirza,REPORTS_TO,,2020-10-28,0.8,0.47,CDR,0
E000303,P000127,Nadeem Mirza,P000099,Shakeel Pathan,HANDLER_OF,,2020-09-27,0.96,0.75,SOCIAL_MEDIA_INTEL,0
E000304,P000146,Paramjit Sarao,P000127,Nadeem Mirza,REPORTS_TO,,2023-09-20,0.88,0.78,PASSPORT_IMMIGRATION,1
E000305,P000107,Mohammed Shaikh,P000127,Nadeem Mirza,REPORTS_TO,,2018-10-22,0.56,0.88,BANK_STATEMENT,0
E000306,P000095,Satnam Bains,P000127,Nadeem Mirza,REPORTS_TO,,2018-04-28,0.53,0.75,CRIMINAL_HISTORY_DB,0
E000307,P000147,Devi Lal Sisodia,P000127,Nadeem Mirza,REPORTS_TO,,2021-04-14,0.76,0.54,CRIMINAL_HISTORY_DB,1
E000308,P000127,Nadeem Mirza,P000147,Devi Lal Sisodia,HANDLER_OF,,2019-06-16,0.67,0.68,CDR,0
E000309,P000104,Devi Lal Vyas,P000127,Nadeem Mirza,REPORTS_TO,,2023-11-09,0.51,0.56,PASSPORT_IMMIGRATION,0
E000310,P000145,Nirmal Singh,P000099,Shakeel Pathan,ASSOCIATE_OF,,2019-02-22,0.49,0.63,BANK_STATEMENT,0
E000311,P000145,Nirmal Singh,P000095,Satnam Bains,ASSOCIATE_OF,,2018-03-13,0.57,0.85,SEIZURE_MEMO,1
E000312,P000149,Satnam Sandhu,P000119,Faizan Alam,ASSOCIATE_OF,,2026-04-06,0.44,0.45,SURVEILLANCE_REPORT,1
E000313,P000149,Satnam Sandhu,P000158,Sarfaraz Siddiqui,ASSOCIATE_OF,,2018-01-13,0.72,0.62,IPDR,1
E000314,P000132,Jarnail Sidhu,P000108,Ranveer Kumawat,ASSOCIATE_OF,,2024-11-24,0.34,0.54,CRIMINAL_HISTORY_DB,1
E000315,P000153,Shahnawaz Mansuri,P000096,Navneet Bajwa,ASSOCIATE_OF,,2019-02-14,0.58,0.77,PASSPORT_IMMIGRATION,0
E000316,P000153,Shahnawaz Mansuri,P000095,Satnam Bains,ASSOCIATE_OF,,2018-03-08,0.69,0.46,CDR,1
E000317,P000108,Ranveer Kumawat,P000110,Iqbal Pathan,ASSOCIATE_OF,,2019-10-26,0.51,0.49,SURVEILLANCE_REPORT,0
E000318,P000108,Ranveer Kumawat,P000158,Sarfaraz Siddiqui,ASSOCIATE_OF,,2019-05-03,0.66,0.7,TOWER_DUMP,0
E000319,P000123,Bhoma Poonia,P000096,Navneet Bajwa,ASSOCIATE_OF,,2025-06-18,0.68,0.57,TOWER_DUMP,0
E000320,P000123,Bhoma Poonia,P000158,Sarfaraz Siddiqui,ASSOCIATE_OF,,2023-03-03,0.32,0.61,IPDR,1
E000321,P000123,Bhoma Poonia,P000143,Nadeem Khan,ASSOCIATE_OF,,2018-04-07,0.63,0.62,INFORMANT_TIP,1
E000322,P000123,Bhoma Poonia,P000095,Satnam Bains,ASSOCIATE_OF,,2026-04-30,0.38,0.58,BANK_STATEMENT,1
E000323,P000110,Iqbal Pathan,P000122,Karni Bishnoi,ASSOCIATE_OF,,2023-08-25,0.6,0.93,SOCIAL_MEDIA_INTEL,0
E000324,P000110,Iqbal Pathan,P000143,Nadeem Khan,ASSOCIATE_OF,,2021-06-20,0.3,0.87,INFORMANT_TIP,0
E000325,P000110,Iqbal Pathan,P000107,Mohammed Shaikh,ASSOCIATE_OF,,2024-02-06,0.52,0.96,INFORMANT_TIP,1
E000326,P000110,Iqbal Pathan,P000147,Devi Lal Sisodia,ASSOCIATE_OF,,2021-04-05,0.56,0.92,IPDR,1
E000327,P000096,Navneet Bajwa,P000158,Sarfaraz Siddiqui,ASSOCIATE_OF,,2020-03-01,0.78,0.94,CRIMINAL_HISTORY_DB,1
E000328,P000096,Navneet Bajwa,P000095,Satnam Bains,ASSOCIATE_OF,,2019-01-24,0.72,0.82,SEIZURE_MEMO,1
E000329,P000096,Navneet Bajwa,P000104,Devi Lal Vyas,ASSOCIATE_OF,,2018-10-02,0.67,0.52,CRIMINAL_HISTORY_DB,0
E000330,P000119,Faizan Alam,P000143,Nadeem Khan,ASSOCIATE_OF,,2021-02-08,0.78,0.84,INTELLIGENCE_REPORT,0
E000331,P000119,Faizan Alam,P000147,Devi Lal Sisodia,ASSOCIATE_OF,,2019-04-25,0.54,0.64,IPDR,1
E000332,P000122,Karni Bishnoi,P000146,Paramjit Sarao,ASSOCIATE_OF,,2020-12-27,0.55,0.98,INFORMANT_TIP,1
E000333,P000122,Karni Bishnoi,P000147,Devi Lal Sisodia,ASSOCIATE_OF,,2023-01-02,0.6,0.95,PASSPORT_IMMIGRATION,0
E000334,P000158,Sarfaraz Siddiqui,P000147,Devi Lal Sisodia,ASSOCIATE_OF,,2024-09-04,0.42,0.57,PASSPORT_IMMIGRATION,0
E000335,P000099,Shakeel Pathan,P000095,Satnam Bains,ASSOCIATE_OF,,2018-12-27,0.75,0.61,CDR,0
E000336,P000146,Paramjit Sarao,P000147,Devi Lal Sisodia,ASSOCIATE_OF,,2020-07-11,0.52,0.51,SURVEILLANCE_REPORT,1
E000337,P000146,Paramjit Sarao,P000104,Devi Lal Vyas,ASSOCIATE_OF,,2021-03-30,0.41,0.5,CDR,1
E000338,P000107,Mohammed Shaikh,P000147,Devi Lal Sisodia,ASSOCIATE_OF,,2023-09-01,0.35,0.71,INTELLIGENCE_REPORT,1
E000339,P000137,Paramjit Gill,P000128,Jasbir Kang,REPORTS_TO,,2021-03-02,0.72,0.9,SEIZURE_MEMO,0
E000340,P000102,Abdul Shaikh,P000128,Jasbir Kang,REPORTS_TO,,2025-01-25,0.65,0.88,INTELLIGENCE_REPORT,0
E000341,P000151,Baljinder Mann,P000128,Jasbir Kang,REPORTS_TO,,2025-07-05,0.86,0.63,CHARGESHEET,1
E000342,P000128,Jasbir Kang,P000151,Baljinder Mann,RECRUITED_BY,,2025-04-21,0.99,0.96,SURVEILLANCE_REPORT,0
E000343,P000171,Mohammed Shaikh,P000128,Jasbir Kang,REPORTS_TO,,2018-08-17,0.72,0.78,BANK_STATEMENT,0
E000344,P000173,Ibrahim Ahmed,P000128,Jasbir Kang,REPORTS_TO,,2018-05-09,0.62,0.92,INTELLIGENCE_REPORT,1
E000345,P000128,Jasbir Kang,P000173,Ibrahim Ahmed,RECRUITED_BY,,2019-07-22,0.92,0.55,INFORMANT_TIP,0
E000346,P000157,Devi Lal Godara,P000128,Jasbir Kang,REPORTS_TO,,2022-06-12,0.85,0.99,CHARGESHEET,1
E000347,P000113,Mushtaq Khan,P000128,Jasbir Kang,REPORTS_TO,,2020-03-12,0.78,0.98,BANK_STATEMENT,1
E000348,P000118,Bikramjit Sidhu,P000128,Jasbir Kang,REPORTS_TO,,2020-08-26,0.81,0.53,TOWER_DUMP,1
E000349,P000126,Haroon Baig,P000128,Jasbir Kang,REPORTS_TO,,2022-01-31,0.79,0.57,SEIZURE_MEMO,0
E000350,P000129,Kulwant Aulakh,P000128,Jasbir Kang,REPORTS_TO,,2018-06-19,0.6,0.56,CDR,0
E000351,P000112,Rafiq Ansari,P000128,Jasbir Kang,REPORTS_TO,,2025-08-17,0.89,0.92,BANK_STATEMENT,1
E000352,P000172,Kanta Choudhary,P000128,Jasbir Kang,REPORTS_TO,,2020-05-05,0.74,0.56,IPDR,0
E000353,P000094,Malkiat Grewal,P000128,Jasbir Kang,REPORTS_TO,,2018-09-27,0.55,0.89,INFORMANT_TIP,0
E000354,P000168,Sukhdev Bhullar,P000128,Jasbir Kang,REPORTS_TO,,2024-08-27,0.6,0.53,SURVEILLANCE_REPORT,0
E000355,P000098,Haroon Rahman,P000128,Jasbir Kang,REPORTS_TO,,2021-10-13,0.89,0.77,FIR,1
E000356,P000131,Imran Siddiqui,P000128,Jasbir Kang,REPORTS_TO,,2021-01-23,0.77,0.48,CRIMINAL_HISTORY_DB,1
E000357,P000116,Kishan Godara,P000128,Jasbir Kang,REPORTS_TO,,2021-08-14,0.79,0.76,CHARGESHEET,1
E000358,P000093,Wasim Baig,P000128,Jasbir Kang,REPORTS_TO,,2024-05-30,0.75,0.85,FIR,0
E000359,P000125,Sarfaraz Idrisi,P000128,Jasbir Kang,REPORTS_TO,,2019-08-20,0.85,0.94,TOWER_DUMP,0
E000360,P000137,Paramjit Gill,P000151,Baljinder Mann,ASSOCIATE_OF,,2019-03-04,0.61,0.5,INFORMANT_TIP,0
E000361,P000102,Abdul Shaikh,P000094,Malkiat Grewal,ASSOCIATE_OF,,2019-10-08,0.75,0.53,SOCIAL_MEDIA_INTEL,1
E000362,P000151,Baljinder Mann,P000094,Malkiat Grewal,ASSOCIATE_OF,,2024-12-03,0.31,0.84,PASSPORT_IMMIGRATION,1
E000363,P000151,Baljinder Mann,P000093,Wasim Baig,ASSOCIATE_OF,,2022-06-02,0.46,0.89,SURVEILLANCE_REPORT,0
E000364,P000171,Mohammed Shaikh,P000093,Wasim Baig,ASSOCIATE_OF,,2022-08-18,0.53,0.63,SEIZURE_MEMO,1
E000365,P000173,Ibrahim Ahmed,P000157,Devi Lal Godara,ASSOCIATE_OF,,2023-09-28,0.51,0.94,SURVEILLANCE_REPORT,0
E000366,P000173,Ibrahim Ahmed,P000129,Kulwant Aulakh,ASSOCIATE_OF,,2026-06-29,0.76,0.83,INTELLIGENCE_REPORT,1
E000367,P000173,Ibrahim Ahmed,P000168,Sukhdev Bhullar,ASSOCIATE_OF,,2023-05-21,0.72,0.86,PASSPORT_IMMIGRATION,0
E000368,P000173,Ibrahim Ahmed,P000125,Sarfaraz Idrisi,ASSOCIATE_OF,,2022-05-15,0.74,0.69,CRIMINAL_HISTORY_DB,1
E000369,P000157,Devi Lal Godara,P000113,Mushtaq Khan,ASSOCIATE_OF,,2021-01-08,0.56,0.53,BANK_STATEMENT,0
E000370,P000157,Devi Lal Godara,P000116,Kishan Godara,ASSOCIATE_OF,,2023-04-13,0.39,0.99,IPDR,1
E000371,P000113,Mushtaq Khan,P000172,Kanta Choudhary,ASSOCIATE_OF,,2025-10-22,0.61,0.87,CHARGESHEET,1
E000372,P000113,Mushtaq Khan,P000116,Kishan Godara,ASSOCIATE_OF,,2023-09-01,0.53,0.61,SOCIAL_MEDIA_INTEL,0
E000373,P000118,Bikramjit Sidhu,P000126,Haroon Baig,ASSOCIATE_OF,,2019-01-23,0.58,0.91,SURVEILLANCE_REPORT,1
E000374,P000118,Bikramjit Sidhu,P000093,Wasim Baig,ASSOCIATE_OF,,2018-10-15,0.57,0.55,FIR,1
E000375,P000126,Haroon Baig,P000172,Kanta Choudhary,ASSOCIATE_OF,,2019-04-10,0.48,0.75,INTELLIGENCE_REPORT,1
E000376,P000129,Kulwant Aulakh,P000168,Sukhdev Bhullar,ASSOCIATE_OF,,2025-03-30,0.76,0.81,SEIZURE_MEMO,1
E000377,P000129,Kulwant Aulakh,P000116,Kishan Godara,ASSOCIATE_OF,,2022-01-04,0.36,0.84,TOWER_DUMP,0
E000378,P000112,Rafiq Ansari,P000131,Imran Siddiqui,ASSOCIATE_OF,,2019-05-07,0.39,0.72,SURVEILLANCE_REPORT,1
E000379,P000172,Kanta Choudhary,P000168,Sukhdev Bhullar,ASSOCIATE_OF,,2022-11-05,0.5,0.61,PASSPORT_IMMIGRATION,1
E000380,P000172,Kanta Choudhary,P000093,Wasim Baig,ASSOCIATE_OF,,2025-02-11,0.75,0.76,INFORMANT_TIP,1
E000381,P000094,Malkiat Grewal,P000098,Haroon Rahman,ASSOCIATE_OF,,2021-07-24,0.37,0.65,PASSPORT_IMMIGRATION,0
E000382,P000094,Malkiat Grewal,P000131,Imran Siddiqui,ASSOCIATE_OF,,2020-04-12,0.68,0.76,SOCIAL_MEDIA_INTEL,0
E000383,P000131,Imran Siddiqui,P000125,Sarfaraz Idrisi,ASSOCIATE_OF,,2019-09-17,0.31,0.55,CDR,1
E000384,P000116,Kishan Godara,P000125,Sarfaraz Idrisi,ASSOCIATE_OF,,2020-11-16,0.75,0.61,INFORMANT_TIP,0
