phone_id,device_id,imei,msisdn,first_seen,last_seen
PH000388,DEV000188,358328604161430,7996054690,2017-10-20,2026-06-30
PH000389,DEV000189,867969392055159,7955746433,2015-07-26,2026-06-30
PH000390,DEV000189,867969392055159,9762925809,2020-08-25,2026-06-30
PH000391,DEV000190,350818548051436,7894815988,2017-04-22,2026-06-30
PH000392,DEV000190,350818548051436,7181039111,2024-10-31,2026-06-30
PH000393,DEV000190,350818548051436,7644755082,2020-08-17,2026-06-30
PH000394,DEV000191,019366735216081,7281324062,2016-07-11,2026-06-30
PH000395,DEV000192,010939349647933,9463481415,2021-08-10,2026-06-30
PH000396,DEV000192,010939349647933,9041908274,2019-07-14,2019-09-20
PH000397,DEV000193,358773510597344,9562671889,2015-12-12,2026-06-30
PH000398,DEV000193,358773510597344,8475941447,2019-08-07,2026-06-30
PH000399,DEV000194,359912691764982,9492936166,2016-08-22,2026-06-30
PH000400,DEV000195,865984070547205,8463966352,2026-03-19,2026-06-30
PH000401,DEV000195,865984070547205,8690117528,2023-09-22,2026-06-30
PH000402,DEV000196,498878580391272,7389166807,2016-08-07,2026-06-30
PH000403,DEV000196,498878580391272,8342382235,2018-04-12,2019-04-20
PH000404,DEV000196,498878580391272,7811396545,2025-04-02,2026-06-30
PH000405,DEV000197,868607294306285,9342970397,2017-04-29,2026-06-30
PH000406,DEV000197,868607294306285,7910423200,2024-11-05,2026-06-30
PH000407,DEV000197,868607294306285,8446757325,2019-11-16,2026-06-30
PH000408,DEV000198,355940521989902,9355867931,2016-06-01,2026-06-30
PH000409,DEV000198,355940521989902,8606955211,2026-05-13,2026-06-30
PH000410,DEV000199,493095146073729,7702933367,2016-12-30,2026-06-30
PH000411,DEV000200,352739246783149,7901217856,2017-02-15,2026-06-30
PH000412,DEV000201,868761282612496,9443969647,2017-07-11,2026-06-30
PH000413,DEV000201,868761282612496,8946056927,2018-01-22,2019-01-22
PH000414,DEV000201,868761282612496,8702562197,2023-11-10,2024-05-16
PH000415,DEV000202,352336270653811,9281275610,2016-10-12,2026-06-30
PH000416,DEV000203,353611538336641,7935129045,2017-01-01,2026-06-30
PH000417,DEV000203,353611538336641,7066605880,2021-07-18,2026-06-30
PH000418,DEV000204,493916949739765,9026784566,2017-02-04,2026-06-30
PH000419,DEV000204,493916949739765,9417829614,2023-09-26,2023-10-25
PH000420,DEV000206,018365998016650,8717534096,2017-08-13,2026-06-30
PH000421,DEV000205,498708179621164,9862696967,2018-07-24,2018-09-28
PH000422,DEV000205,498708179621164,9420067897,2020-03-03,2020-04-23
PH000423,DEV000205,498708179621164,8141646071,2026-05-23,2026-06-30
PH000424,DEV000207,350872670511934,8210213050,2016-05-25,2026-06-30
PH000425,DEV000208,860914319384155,9081672919,2016-12-18,2026-06-30
PH000426,DEV000208,860914319384155,8522412865,2024-03-02,2024-10-13
PH000427,DEV000208,860914319384155,9740661592,2021-01-16,2026-06-30
PH000428,DEV000209,357484252467191,7713972988,2015-08-14,2026-06-30
PH000429,DEV000209,357484252467191,8579642770,2018-04-03,2019-05-02
PH000430,DEV000209,357484252467191,7885195442,2025-01-12,2026-06-30
PH000431,DEV000209,357484252467191,7087485315,2019-09-16,2019-11-19
PH000432,DEV000211,497350318849746,8089832435,2017-05-19,2026-06-30
PH000433,DEV000211,497350318849746,8397883777,2022-08-29,2022-11-15
PH000434,DEV000210,359136406958053,7692840347,2022-09-01,2023-09-26
PH000435,DEV000212,351940011295207,8302352179,2016-09-26,2026-06-30
PH000436,DEV000212,351940011295207,8614796056,2024-11-05,2026-06-30
PH000437,DEV000213,358577873413729,8166370704,2016-11-02,2026-06-30
PH000438,DEV000213,358577873413729,9847660097,2019-11-09,2026-06-30
PH000439,DEV000213,358577873413729,7104896560,2022-02-27,2026-06-30
PH000440,DEV000215,867249014054394,7287749789,2015-11-10,2026-06-30
PH000441,DEV000215,867249014054394,7938724308,2019-03-08,2019-04-19
PH000442,DEV000214,356668843316500,7115508806,2023-07-29,2024-07-27
PH000443,DEV000215,867249014054394,9380985683,2020-11-07,2026-06-30
PH000444,DEV000216,350537256563375,8037258015,2016-04-05,2026-06-30
PH000445,DEV000216,350537256563375,9860173855,2026-01-30,2026-11-15
PH000446,DEV000217,352794145509736,9600242012,2015-10-16,2026-06-30
PH000447,DEV000218,354207961990971,7542985270,2016-06-24,2026-06-30
PH000448,DEV000218,354207961990971,7711015221,2021-10-17,2026-06-30
PH000449,DEV000218,354207961990971,7723511395,2023-09-13,2026-06-30
PH000450,DEV000218,354207961990971,9624707308,2018-12-21,2026-06-30
PH000451,DEV000219,494508830682944,9787815749,2017-11-10,2026-06-30
PH000452,DEV000219,494508830682944,7368203852,2024-02-18,2026-06-30
PH000453,DEV000219,494508830682944,7388116787,2024-04-02,2026-06-30
PH000454,DEV000219,494508830682944,8040231342,2025-10-21,2026-06-30
PH000455,DEV000220,011811607621098,9391916379,2016-09-02,2026-06-30
PH000456,DEV000220,011811607621098,9487701524,2024-04-23,2026-06-30
PH000457,DEV000220,011811607621098,9600925427,2022-07-13,2026-06-30
PH000458,DEV000221,862422164532442,7502063141,2016-08-09,2026-06-30
PH000459,DEV000221,862422164532442,7496172472,2025-11-15,2026-06-30
PH000460,DEV000221,862422164532442,8519916734,2022-12-20,2023-07-04
PH000461,DEV000222,013466629136218,7158198365,2015-07-30,2026-06-30
PH000462,DEV000222,013466629136218,8078341080,2024-06-19,2026-06-30
PH000463,DEV000222,013466629136218,9294220859,2018-06-03,2026-06-30
PH000464,DEV000223,863506884393930,9312058498,2016-09-29,2026-06-30
PH000465,DEV000223,863506884393930,7733694175,2025-09-07,2026-06-30
PH000466,DEV000223,863506884393930,9361235879,2023-09-05,2026-06-30
PH000467,DEV000226,356374703036635,9865927994,2016-07-04,2026-06-30
PH000468,DEV000225,017632951662156,9019941364,2021-11-24,2026-06-30
PH000469,DEV000226,356374703036635,8723196172,2020-11-13,2026-06-30
PH000470,DEV000226,356374703036635,8851217447,2019-12-21,2026-06-30
PH000471,DEV000228,015224113414811,8031886585,2017-11-12,2026-06-30
PH000472,DEV000228,015224113414811,9788287035,2021-04-19,2026-06-30
PH000473,DEV000227,010790438935318,9271253461,2020-11-22,2026-06-30
PH000474,DEV000229,013772228556932,7573839688,2016-02-20,2026-06-30
PH000475,DEV000229,013772228556932,8599659123,2018-11-27,2026-06-30
PH000476,DEV000229,013772228556932,9002307714,2020-12-10,2026-06-30
PH000477,DEV000230,356629668273421,8461990377,2017-07-09,2026-06-30
PH000478,DEV000230,356629668273421,8114940074,2021-07-08,2026-06-30
PH000479,DEV000231,351963481300430,8206889589,2017-02-08,2026-06-30
PH000480,DEV000231,351963481300430,8756450446,2020-05-11,2026-06-30
PH000481,DEV000231,351963481300430,7047421206,2018-08-06,2019-06-17
PH000482,DEV000233,356807687902442,9919581618,2015-12-31,2026-06-30
PH000483,DEV000234,358648409270293,8585037436,2024-03-16,2026-06-30
PH000484,DEV000233,356807687902442,9593387300,2026-01-03,2026-12-18
PH000485,DEV000233,356807687902442,7910894520,2025-09-28,2026-06-30
PH000486,DEV000234,358648409270293,9355225549,2020-08-27,2021-01-19
PH000487,DEV000234,358648409270293,7056131113,2026-03-28,2026-06-30
PH000488,DEV000236,351186682726341,8883639159,2016-05-28,2026-06-30
PH000489,DEV000236,351186682726341,8379326334,2021-02-09,2026-06-30
PH000490,DEV000236,351186682726341,7890895710,2025-05-27,2026-05-18
PH000491,DEV000235,862310785778843,9495094436,2019-12-13,2026-06-30
PH000492,DEV000237,869977041458865,8627151319,2015-08-14,2026-06-30
PH000493,DEV000238,863810136240833,7728775548,2016-10-20,2026-06-30
PH000494,DEV000239,860082244913062,8274456322,2015-10-01,2026-06-30
PH000495,DEV000239,860082244913062,8542002892,2024-06-25,2026-06-30
PH000496,DEV000239,860082244913062,9149288409,2026-01-30,2026-06-30
PH000497,DEV000240,359419979817637,7664064151,2016-04-19,2026-06-30
PH000498,DEV000241,357291269815339,7831670141,2016-12-11,2026-06-30
PH000499,DEV000242,496576406336552,9026978833,2016-03-16,2026-06-30
PH000500,DEV000243,499679693924964,9556595197,2020-02-14,2020-11-30
PH000501,DEV000242,496576406336552,7217949442,2020-01-18,2026-06-30
PH000502,DEV000244,358519838606962,7583794774,2016-10-03,2026-06-30
PH000503,DEV000244,358519838606962,7950358165,2018-07-04,2026-06-30
PH000504,DEV000244,358519838606962,8464603632,2025-07-01,2026-06-30
PH000505,DEV000245,866957001503436,7608975863,2015-07-24,2026-06-30
PH000506,DEV000246,497600427098395,7334335712,2017-05-28,2026-06-30
PH000507,DEV000247,013380536347160,8670245645,2023-01-21,2026-06-30
PH000508,DEV000247,013380536347160,7857161563,2025-03-24,2025-08-01
PH000509,DEV000247,013380536347160,8716903503,2022-10-17,2022-11-21
PH000510,DEV000248,352371059602335,7492582491,2015-09-18,2026-06-30
PH000511,DEV000248,352371059602335,9876869461,2018-06-12,2026-06-30
PH000512,DEV000248,352371059602335,7056632624,2025-07-10,2026-06-30
PH000513,DEV000249,860842735991920,7675811625,2017-02-26,2026-06-30
PH000514,DEV000249,860842735991920,8609627861,2020-04-09,2020-08-03
PH000515,DEV000250,492926692362015,8312052870,2016-05-04,2026-06-30
PH000516,DEV000250,492926692362015,9529206654,2019-09-22,2020-05-06
PH000517,DEV000251,866920091258535,7498628118,2017-11-01,2026-06-30
PH000518,DEV000251,866920091258535,9947888245,2023-08-29,2024-05-24
PH000519,DEV000252,351812307388809,8340137489,2017-11-10,2026-06-30
PH000520,DEV000252,351812307388809,7380447940,2024-05-29,2026-06-30
PH000521,DEV000252,351812307388809,8100917195,2018-11-05,2026-06-30
PH000522,DEV000252,351812307388809,9315451643,2022-12-14,2023-12-12
PH000523,DEV000253,351275362479902,7207452050,2017-10-02,2026-06-30
PH000524,DEV000254,358797892930905,7091783563,2016-12-22,2026-06-30
PH000525,DEV000254,358797892930905,8176627106,2023-04-13,2026-06-30
PH000526,DEV000255,350906250946663,7078616900,2023-03-28,2026-06-30
PH000527,DEV000255,350906250946663,7869266263,2020-08-28,2026-06-30
PH000528,DEV000256,497957571869724,8697378407,2016-07-03,2026-06-30
PH000529,DEV000256,497957571869724,7190533019,2023-08-04,2023-12-14
PH000530,DEV000257,018776013109864,8679492315,2015-09-17,2026-06-30
PH000531,DEV000257,018776013109864,9266176588,2024-08-17,2026-06-30
PH000532,DEV000257,018776013109864,7691782640,2018-08-15,2019-06-19
PH000533,DEV000258,012955471200733,8252271068,2015-10-04,2026-06-30
PH000534,DEV000258,012955471200733,7137497364,2024-06-30,2026-06-30
PH000535,DEV000258,012955471200733,9821319139,2021-08-09,2026-06-30
PH000536,DEV000258,012955471200733,8103366894,2025-03-19,2026-06-30
PH000537,DEV000259,351924241296352,8467532999,2016-02-18,2026-06-30
PH000538,DEV000259,351924241296352,9248246411,2024-07-19,2026-06-30
PH000539,DEV000259,351924241296352,9463707218,2020-12-22,2021-01-21
PH000540,DEV000259,351924241296352,7540017550,2024-11-23,2025-06-03
PH000541,DEV000260,860130653323961,7898009293,2015-10-08,2026-06-30
PH000542,DEV000260,860130653323961,9073726832,2019-08-01,2026-06-30
PH000543,DEV000260,860130653323961,8031264569,2024-08-30,2025-04-01
PH000544,DEV000260,860130653323961,9055013584,2022-02-08,2026-06-30
PH000545,DEV000262,358939031696468,9364465923,2017-08-29,2026-06-30
PH000546,DEV000262,358939031696468,9308884391,2018-01-13,2018-02-17
PH000547,DEV000262,358939031696468,7761601097,2026-04-03,2026-07-01
PH000548,DEV000261,497606125174341,8649704209,2024-09-21,2026-06-30
PH000549,DEV000261,497606125174341,7423653271,2025-12-13,2026-06-30
PH000550,DEV000264,019916159028791,9866124768,2015-08-09,2026-06-30
PH000551,DEV000264,019916159028791,7577469482,2018-06-14,2026-06-30
PH000552,DEV000264,019916159028791,9381372420,2025-06-08,2025-09-12
PH000553,DEV000264,019916159028791,9303043307,2018-07-14,2026-06-30
PH000554,DEV000263,357904660055934,9962718106,2024-05-23,2024-06-12
PH000555,DEV000266,011251628026145,8108906603,2015-11-27,2026-06-30
PH000556,DEV000266,011251628026145,7645280433,2020-03-20,2026-06-30
PH000557,DEV000266,011251628026145,7359156740,2021-09-06,2022-06-30
PH000558,DEV000267,352671617277536,7668194804,2017-07-30,2026-06-30
PH000559,DEV000267,352671617277536,8905888419,2019-03-09,2026-06-30
PH000560,DEV000267,352671617277536,9821938522,2019-10-18,2026-06-30
PH000561,DEV000268,351035807710915,8398142185,2016-05-29,2026-06-30
PH000562,DEV000269,016084674072484,8196384535,2016-03-20,2026-06-30
PH000563,DEV000269,016084674072484,9657081518,2020-03-16,2026-06-30
PH000564,DEV000269,016084674072484,9831002668,2022-02-01,2026-06-30
PH000565,DEV000269,016084674072484,8139794474,2019-06-23,2026-06-30
PH000566,DEV000269,016084674072484,9724023089,2023-12-10,2026-06-30
PH000567,DEV000269,016084674072484,7109401774,2025-06-08,2026-06-30
PH000568,DEV000270,860612687370147,7577115275,2015-12-18,2026-06-30
PH000569,DEV000270,860612687370147,9081979911,2020-03-05,2026-06-30
PH000570,DEV000270,860612687370147,8616266714,2022-11-03,2026-06-30
PH000571,DEV000271,350896586146928,9512598339,2016-05-13,2026-06-30
PH000572,DEV000272,498757412287672,7209128277,2026-03-04,2026-06-30
PH000573,DEV000272,498757412287672,9923527943,2023-01-18,2023-06-16
PH000574,DEV000271,350896586146928,8266029729,2020-10-24,2020-11-19
PH000575,DEV000271,350896586146928,9650363262,2022-10-24,2026-06-30
PH000576,DEV000271,350896586146928,9883759458,2021-03-06,2026-06-30
PH000577,DEV000273,492844329081166,8708628355,2017-10-26,2026-06-30
PH000578,DEV000273,492844329081166,7753241266,2021-10-06,2026-06-30
PH000579,DEV000273,492844329081166,7401502615,2026-01-08,2026-06-30
PH000580,DEV000275,351521926936093,9986007757,2016-03-13,2026-06-30
PH000581,DEV000275,351521926936093,9345785909,2025-11-23,2026-06-30
PH000582,DEV000275,351521926936093,8225103153,2019-06-09,2026-06-30
PH000583,DEV000275,351521926936093,8341080910,2022-12-31,2026-06-30
PH000584,DEV000276,498328453812910,9539868863,2017-11-08,2026-06-30
PH000585,DEV000277,350086665815396,8387017215,2015-11-11,2026-06-30
PH000586,DEV000277,350086665815396,7564923272,2025-07-10,2026-06-30
PH000587,DEV000278,358836808988095,8395494659,2015-10-02,2026-06-30
PH000588,DEV000278,358836808988095,9090772692,2022-08-02,2026-06-30
PH000589,DEV000279,018175525391255,7084075882,2018-02-16,2026-06-30
PH000590,DEV000280,353078371642946,8560278703,2015-11-13,2026-06-30
PH000591,DEV000280,353078371642946,7760489883,2026-03-29,2026-06-30
PH000592,DEV000281,350857471771557,7616030899,2017-05-23,2026-06-30
PH000593,DEV000282,862246963181588,7576177812,2018-03-02,2026-06-30
PH000594,DEV000281,350857471771557,7514276565,2023-05-10,2023-12-09
PH000595,DEV000282,862246963181588,7341064558,2022-03-26,2026-06-30
PH000596,DEV000283,351877671294411,8926204824,2017-10-10,2026-06-30
PH000597,DEV000283,351877671294411,9224715258,2020-09-03,2026-06-30
PH000598,DEV000283,351877671294411,8658407343,2023-11-01,2026-06-30
PH000599,DEV000284,018805951556742,9866206272,2017-05-18,2026-06-30
PH000600,DEV000284,018805951556742,7465557576,2024-08-17,2026-06-30
PH000601,DEV000284,018805951556742,9870759335,2025-01-12,2025-04-17
PH000602,DEV000284,018805951556742,7678118689,2018-09-14,2026-06-30
PH000603,DEV000286,351074655065305,8404870428,2017-02-05,2026-06-30
PH000604,DEV000286,351074655065305,8993804701,2023-02-09,2026-06-30
PH000605,DEV000285,014005799798438,9173108027,2021-09-20,2026-06-30
PH000606,DEV000285,014005799798438,9018660709,2020-06-21,2021-05-17
PH000607,DEV000287,351573664096805,7920422470,2017-10-12,2026-06-30
PH000608,DEV000287,351573664096805,9708587521,2024-11-25,2026-06-30
PH000609,DEV000288,862804369174233,7976595440,2016-01-15,2026-06-30
PH000610,DEV000288,862804369174233,9048296046,2024-03-24,2026-06-30
PH000611,DEV000289,351918098174556,8568252381,2021-04-29,2026-06-30
PH000612,DEV000290,493948742243499,7533628641,2017-10-29,2026-06-30
PH000613,DEV000291,010495069251912,7744483041,2016-10-09,2026-06-30
PH000614,DEV000291,010495069251912,8066807345,2024-03-07,2026-06-30
PH000615,DEV000292,865120987554679,8713624804,2016-01-18,2026-06-30
PH000616,DEV000292,865120987554679,8231413503,2022-05-02,2026-06-30
PH000617,DEV000292,865120987554679,7976115584,2021-07-31,2022-07-09
PH000618,DEV000292,865120987554679,8586198664,2022-09-30,2026-06-30
PH000619,DEV000294,492509179261190,8027800560,2017-05-18,2026-06-30
PH000620,DEV000294,492509179261190,7969057923,2020-12-07,2026-06-30
PH000621,DEV000294,492509179261190,8117863189,2022-03-17,2023-02-06
PH000622,DEV000295,866123933818947,7436736540,2017-03-27,2026-06-30
PH000623,DEV000295,866123933818947,9019938927,2018-10-03,2026-06-30
PH000624,DEV000296,356887727538664,9552385897,2015-12-29,2026-06-30
PH000625,DEV000296,356887727538664,9964439015,2019-03-05,2026-06-30
PH000626,DEV000297,865200298904261,8708931698,2017-08-20,2026-06-30
PH000627,DEV000297,865200298904261,8275652980,2023-02-13,2023-05-26
PH000628,DEV000299,353154636762131,8270997850,2017-03-10,2026-06-30
PH000629,DEV000299,353154636762131,9026669874,2025-01-11,2026-06-30
PH000630,DEV000299,353154636762131,9357117049,2021-07-22,2026-06-30
PH000631,DEV000298,016892924768073,9181670491,2019-09-12,2026-06-30
PH000632,DEV000300,864073284568899,7955769998,2017-07-17,2026-06-30
PH000633,DEV000300,864073284568899,9760144715,2024-12-02,2026-06-30
PH000634,DEV000301,491082281940332,7284126405,2024-11-17,2026-06-30
PH000635,DEV000301,491082281940332,7269174993,2021-10-13,2022-06-07
PH000636,DEV000300,864073284568899,8530296205,2026-06-23,2026-06-30
PH000637,DEV000301,491082281940332,8782631096,2019-10-15,2026-06-30
PH000638,DEV000302,356124920184353,7890867813,2016-12-18,2026-06-30
PH000639,DEV000302,356124920184353,8263882822,2020-10-18,2026-06-30
PH000640,DEV000302,356124920184353,7177023681,2023-09-03,2026-06-30
PH000641,DEV000303,017272878184146,8538016584,2017-07-06,2026-06-30
PH000642,DEV000304,352670946186772,9698521772,2019-02-15,2026-06-30
PH000643,DEV000304,352670946186772,8267400184,2023-01-28,2023-09-27
PH000644,DEV000303,017272878184146,9176520562,2018-08-07,2026-06-30
PH000645,DEV000306,491650817037614,9199129363,2016-01-25,2026-06-30
PH000646,DEV000306,491650817037614,8766751965,2026-05-20,2026-10-07
PH000647,DEV000306,491650817037614,8030833601,2022-12-18,2026-06-30
PH000648,DEV000307,491702005550185,9284554272,2015-09-02,2026-06-30
PH000649,DEV000307,491702005550185,7679259968,2019-08-30,2026-06-30
PH000650,DEV000308,350293940996561,7455433492,2017-04-16,2026-06-30
PH000651,DEV000308,350293940996561,9869047447,2025-01-20,2025-10-13
PH000652,DEV000309,013874437305351,9671303292,2015-10-18,2026-06-30
PH000653,DEV000310,868521200416488,8876325273,2015-11-10,2026-06-30
PH000654,DEV000311,018699800881489,9970321870,2016-05-28,2026-06-30
PH000655,DEV000311,018699800881489,7168135636,2026-03-25,2027-03-30
PH000656,DEV000311,018699800881489,9717274847,2021-10-16,2026-06-30
PH000657,DEV000312,019624132459129,7822960691,2017-06-01,2026-06-30
PH000658,DEV000314,015478399049796,7258254514,2017-06-12,2026-06-30
PH000659,DEV000313,351363543133114,8194928349,2018-10-11,2018-12-03
PH000660,DEV000314,015478399049796,7132422341,2022-06-09,2023-05-19
PH000661,DEV000315,356850989479398,8002976706,2016-06-25,2026-06-30
